intercept,intercept_sigma,dom_eff,dom_eff_sigma,hole_ice_p0,hole_ice_p0_sigma,hole_ice_p1,hole_ice_p1_sigma,bulk_ice_abs,bulk_ice_abs_sigma,bulk_ice_scatter,bulk_ice_scatter_sigma,deltam31,pid,reco_coszen,reco_energy
0.930610,0.016988,1.651285,0.278852,-0.038012,0.081914,0.724853,0.510643,-0.776770,0.661968,-0.310534,0.660438,0.002553,0.65,-0.505,32.0
0.929741,0.024549,1.735254,0.390099,-0.062016,0.116761,-0.361582,0.783421,0.907839,0.969797,-1.027958,0.970711,0.002553,0.88,-0.505,32.0
0.930492,0.017616,1.864467,0.279836,-0.032545,0.082730,0.480593,0.540160,-0.443407,0.713802,0.777708,0.713284,0.002553,0.65,-0.395,32.0
0.949716,0.028836,1.299502,0.480303,-0.267184,0.139465,1.237556,0.876819,-1.121062,1.187613,-1.537103,1.186444,0.002553,0.88,-0.395,32.0
1.014238,0.021226,1.848300,0.349075,-0.099343,0.101297,0.035232,0.640269,0.476892,0.879950,-0.683441,0.879729,0.002553,0.65,-0.285,32.0
0.848005,0.030600,1.335249,0.489486,-0.283140,0.154484,0.693093,0.948556,-0.197462,1.203852,2.384252,1.207717,0.002553,0.88,-0.285,32.0
0.941911,0.022743,2.116736,0.357632,-0.333686,0.111421,-0.945663,0.715893,0.408846,0.939701,0.866620,0.939689,0.002553,0.65,-0.175,32.0
1.122437,0.049906,1.202140,0.855036,-0.277742,0.245368,-3.099500,1.474571,-1.825172,1.815329,0.996133,1.806108,0.002553,0.88,-0.175,32.0
0.934330,0.026907,2.928273,0.407934,-0.053508,0.129094,1.420682,0.815057,-0.894673,1.038230,0.014793,1.036219,0.002553,0.65,-0.065,32.0
1.123215,0.063162,0.837761,1.115778,-0.599322,0.315422,-0.704907,1.880162,-3.241859,2.495579,2.352867,2.476173,0.002553,0.88,-0.065,32.0
1.096023,0.036572,2.895315,0.584437,0.177195,0.161156,-0.393015,1.080612,0.832468,1.496907,-1.523382,1.499381,0.002553,0.65,0.045,32.0
0.706593,0.049046,1.836966,0.616802,-0.148674,0.256882,-0.548222,1.613686,1.660842,2.226984,2.571015,2.238216,0.002553,0.88,0.045,32.0
1.037630,0.030070,2.466002,0.480148,0.251358,0.134857,0.414833,0.868866,-0.604451,1.202376,-1.329266,1.201364,0.002553,0.65,-0.945,42.8
0.927699,0.021552,1.729290,0.343892,0.172281,0.099210,0.732903,0.637721,-0.948228,0.842146,-1.002334,0.839801,0.002553,0.88,-0.945,42.8
1.119356,0.027458,2.612367,0.415799,0.221522,0.127167,2.741278,0.804968,0.517676,1.138383,-2.227621,1.141050,0.002553,0.65,-0.835,42.8
1.030315,0.024185,1.739735,0.386865,0.158170,0.108929,-0.238662,0.691864,-1.525670,0.970032,-0.164395,0.967389,0.002553,0.88,-0.835,42.8
1.004311,0.023035,2.386216,0.356013,0.160445,0.105511,0.386701,0.667602,-0.668311,0.962396,-0.704612,0.962152,0.002553,0.65,-0.725,42.8
1.063293,0.024819,1.526650,0.411116,0.126810,0.112484,0.932097,0.727386,-2.290159,1.034611,-0.011509,1.024551,0.002553,0.88,-0.725,42.8
1.100182,0.023994,2.441281,0.389223,-0.155801,0.112806,-0.144274,0.723814,-0.213518,1.003937,-0.034938,1.003556,0.002553,0.65,-0.615,42.8
0.942399,0.023593,1.067070,0.397008,-0.156429,0.119282,-0.017409,0.754498,-1.735515,0.920438,0.100543,0.913397,0.002553,0.88,-0.615,42.8
1.002004,0.021576,1.762730,0.337888,-0.064192,0.105127,-0.384249,0.637300,-0.252380,0.887337,-0.070776,0.886700,0.002553,0.65,-0.505,42.8
0.932262,0.025027,1.793325,0.397130,0.074884,0.120957,-0.165510,0.799562,-0.885190,0.969523,-0.273293,0.966569,0.002553,0.88,-0.505,42.8
0.956995,0.021070,2.313718,0.348917,-0.233030,0.101748,-0.621686,0.626046,-1.771417,0.862744,-0.216035,0.855701,0.002553,0.65,-0.395,42.8
1.037028,0.033149,2.253545,0.536514,-0.122296,0.155478,-0.163446,1.004314,1.072707,1.190257,-2.379657,1.195486,0.002553,0.88,-0.395,42.8
1.107587,0.026770,2.255311,0.414624,-0.068245,0.128675,0.133212,0.826387,-0.175961,1.110304,0.351285,1.110609,0.002553,0.65,-0.285,42.8
1.288097,0.047168,2.036900,0.796783,-0.253485,0.227356,-1.153348,1.564412,-0.820347,2.000757,-1.266258,2.001279,0.002553,0.88,-0.285,42.8
1.089820,0.031286,2.422389,0.507231,-0.225762,0.145683,-1.343077,0.938306,-1.109442,1.244081,-1.033627,1.239076,0.002553,0.65,-0.175,42.8
1.188162,0.057967,3.346246,0.851848,-0.108281,0.274577,2.200213,1.563059,1.126833,2.127753,2.995625,2.129567,0.002553,0.88,-0.175,42.8
1.015535,0.034056,1.086302,0.573999,-0.437856,0.172795,-1.113692,1.107974,0.852106,1.445880,-0.173263,1.445865,0.002553,0.65,-0.065,42.8
1.190633,0.073047,2.486358,1.049400,0.365624,0.293490,-0.812218,1.880226,-0.148204,2.550414,-0.172486,2.551002,0.002553,0.88,-0.065,42.8
0.959178,0.038798,2.362462,0.622100,-0.333106,0.193882,-0.775375,1.126090,-3.554980,1.532544,1.519440,1.527967,0.002553,0.65,0.045,42.8
0.984229,0.068737,3.443744,1.233482,-0.780402,0.320543,-3.601099,2.231404,-3.858056,2.268806,-1.429789,2.224546,0.002553,0.88,0.045,42.8
1.204278,0.047884,1.654071,0.776649,0.121984,0.214140,-2.690125,1.356056,-0.738213,1.964819,-2.910028,1.965307,0.002553,0.65,-0.945,57.4
1.144863,0.031499,1.626478,0.525208,0.101317,0.146745,0.780077,0.934434,-1.003006,1.293204,-2.105028,1.293842,0.002553,0.88,-0.945,57.4
0.931784,0.032489,2.534097,0.463814,0.160684,0.151917,0.494397,0.966577,-0.907320,1.301494,-0.126757,1.296588,0.002553,0.65,-0.835,57.4
1.103262,0.029814,2.564308,0.468505,0.287678,0.135380,1.801926,0.919553,-1.510054,1.180575,-1.500461,1.179411,0.002553,0.88,-0.835,57.4
1.018026,0.031496,1.667748,0.477828,0.231607,0.143813,-0.235192,0.927518,0.341920,1.345833,-1.192305,1.346916,0.002553,0.65,-0.725,57.4
0.959859,0.026119,1.749365,0.393835,0.320725,0.111372,0.754879,0.744134,0.537245,1.101141,-1.593069,1.101656,0.002553,0.88,-0.725,57.4
1.146240,0.033135,2.055529,0.548840,-0.012661,0.158204,-0.369682,0.981874,0.949426,1.333288,0.225153,1.331738,0.002553,0.65,-0.615,57.4
1.174302,0.032681,1.543905,0.543573,-0.125800,0.162037,-0.904061,1.051089,-1.141997,1.239850,-1.585640,1.238402,0.002553,0.88,-0.615,57.4
1.058589,0.028637,1.598326,0.494501,-0.240014,0.146565,-1.499000,0.842548,-0.367872,1.268759,-1.028720,1.268188,0.002553,0.65,-0.505,57.4
0.874176,0.025740,1.978186,0.446856,-0.282584,0.122794,-0.808440,0.814770,-0.890223,1.065782,-0.446932,1.060094,0.002553,0.88,-0.505,57.4
0.921254,0.025592,2.268297,0.405075,-0.035453,0.119838,1.341270,0.765660,0.353711,0.939371,0.241437,0.939402,0.002553,0.65,-0.395,57.4
1.040175,0.037421,1.030054,0.664417,-0.186033,0.180297,-0.417353,1.199961,-0.296291,1.404790,-0.715337,1.403201,0.002553,0.88,-0.395,57.4
0.978006,0.029297,1.844861,0.478664,0.201938,0.125652,-0.325980,0.861842,-0.855770,1.296235,-1.063486,1.297694,0.002553,0.65,-0.285,57.4
0.826872,0.034525,1.809364,0.558628,0.116532,0.163347,0.358659,0.959323,-2.490622,1.320990,0.031372,1.305340,0.002553,0.88,-0.285,57.4
1.074710,0.038678,3.206627,0.666947,-0.404757,0.193033,-2.184166,1.214918,-3.744541,1.390801,0.626448,1.372123,0.002553,0.65,-0.175,57.4
1.022098,0.054945,3.371504,0.764069,-0.475610,0.245026,-1.777315,1.693175,-1.738026,2.331662,3.316287,2.294916,0.002553,0.88,-0.175,57.4
0.988084,0.040965,2.821370,0.694108,-0.105470,0.197869,0.891377,1.329416,-1.391478,1.631939,1.287053,1.635706,0.002553,0.65,-0.065,57.4
0.886643,0.059411,2.527344,1.072900,-0.329367,0.304810,-1.636840,1.843598,-0.879547,2.203544,1.148305,2.202377,0.002553,0.88,-0.065,57.4
0.943740,0.049187,2.881535,0.717958,0.030522,0.230524,0.048098,1.296816,1.252859,2.064096,0.561915,2.064734,0.002553,0.65,0.045,57.4
0.883767,0.079840,2.462422,1.280050,-0.033298,0.358758,-0.821816,2.145951,-1.451523,3.122888,0.612769,3.072092,0.002553,0.88,0.045,57.4
1.176952,0.071898,2.977448,1.021685,-0.003629,0.339127,1.839735,2.071053,-1.555465,2.801863,-1.062776,2.796939,0.002553,0.65,-0.945,77.0
0.914381,0.030141,1.677056,0.498410,-0.257876,0.146733,0.310700,0.958148,-2.344968,1.246292,0.059734,1.233036,0.002553,0.88,-0.945,77.0
0.720348,0.036972,1.551899,0.662273,-0.006904,0.176195,1.513946,1.156950,-4.674298,1.092279,-0.947607,1.003567,0.002553,0.65,-0.835,77.0
0.756993,0.025386,1.855981,0.367943,-0.091974,0.130116,0.918489,0.683438,-0.794131,1.059919,0.353591,1.061470,0.002553,0.88,-0.835,77.0
0.845786,0.040203,1.838894,0.604885,0.059142,0.185748,2.144173,1.081803,-0.917420,1.523024,-1.006515,1.515316,0.002553,0.65,-0.725,77.0
0.958909,0.031149,0.871889,0.543303,-0.271231,0.155107,-1.690439,0.995635,-0.473829,1.145534,-3.056810,1.163128,0.002553,0.88,-0.725,77.0
1.071106,0.041138,2.399745,0.664897,0.149864,0.176995,0.954161,1.271498,-1.218806,1.862690,0.467882,1.862308,0.002553,0.65,-0.615,77.0
1.090309,0.035392,2.577210,0.529028,-0.016673,0.177888,2.147969,1.209903,-1.738422,1.360212,0.907873,1.358230,0.002553,0.88,-0.615,77.0
1.032705,0.038318,2.620938,0.595756,-0.067163,0.179547,3.186482,1.125249,0.242356,1.278545,-2.510003,1.286581,0.002553,0.65,-0.505,77.0
0.874024,0.032981,2.486084,0.493032,-0.096022,0.158587,-0.640909,1.013975,-1.585691,1.255418,0.860374,1.258324,0.002553,0.88,-0.505,77.0
1.112625,0.041614,1.749833,0.621558,-0.143791,0.203097,0.701984,1.302988,-2.292570,1.792504,-0.863753,1.788841,0.002553,0.65,-0.395,77.0
0.963705,0.042953,3.031837,0.569831,-0.144589,0.204983,0.825546,1.279880,3.235876,1.475666,-0.076493,1.416897,0.002553,0.88,-0.395,77.0
0.888592,0.036667,2.169356,0.577492,-0.113381,0.173257,-0.338878,1.097063,1.911296,1.447043,-2.383199,1.442745,0.002553,0.65,-0.285,77.0
0.969745,0.047183,1.435294,0.787464,-0.361991,0.225190,-0.765882,1.498992,-1.866249,1.857944,-0.834383,1.869901,0.002553,0.88,-0.285,77.0
1.195008,0.056196,3.023468,0.878844,0.101987,0.256506,0.843015,1.532310,-1.535007,2.324266,0.088233,2.308159,0.002553,0.65,-0.175,77.0
1.237746,0.074843,2.275905,1.145123,0.028424,0.350001,0.732138,2.135759,3.396007,2.133996,-5.465913,2.235884,0.002553,0.88,-0.175,77.0
0.951657,0.052281,1.847964,0.880365,-0.122279,0.254644,2.033188,1.421972,-3.722032,2.037210,-1.684700,2.042441,0.002553,0.65,-0.065,77.0
0.782544,0.072369,4.717714,0.610893,0.125522,0.342830,2.216003,2.068707,-2.218096,2.301414,1.538373,2.257829,0.002553,0.88,-0.065,77.0
0.907588,0.067038,2.129998,1.182145,-0.405087,0.328008,-1.404737,1.971383,-2.530309,2.225562,1.713763,2.167064,0.002553,0.65,0.045,77.0
0.883250,0.100572,1.212934,1.225559,0.052543,0.412502,-4.982266,2.274590,1.695510,4.190565,0.668111,4.197232,0.002553,0.88,0.045,77.0
0.756766,0.050280,1.723240,0.927309,-0.099944,0.271101,-1.159948,1.601788,-0.823968,1.741105,-2.791224,1.779818,0.002553,0.65,-0.945,123.3
1.111897,0.041046,2.680286,0.670951,-0.387569,0.215651,0.766436,1.233724,-3.776202,1.686805,0.057611,1.646622,0.002553,0.88,-0.945,123.3
1.025922,0.061546,3.610205,0.798946,0.397347,0.269339,-0.762172,1.551116,-1.181425,2.679616,0.985317,2.669516,0.002553,0.65,-0.835,123.3
1.016868,0.034584,3.117397,0.483998,0.277832,0.141601,1.614293,0.949707,-1.227115,1.202063,1.793656,1.214856,0.002553,0.88,-0.835,123.3
0.809182,0.041134,1.280196,0.665370,0.241008,0.175698,-0.252852,1.151708,-0.590172,1.573802,-2.950040,1.567748,0.002553,0.65,-0.725,123.3
0.765073,0.027284,2.681058,0.395885,0.050505,0.124510,0.103117,0.811142,-0.656893,0.890045,-0.068285,0.888422,0.002553,0.88,-0.725,123.3
0.912100,0.041088,2.440706,0.654828,-0.326854,0.193976,-1.214833,1.121920,-3.635940,1.817386,-0.346362,1.791045,0.002553,0.65,-0.615,123.3
0.943432,0.033345,2.398172,0.685165,-0.067750,0.160902,-0.432184,0.948688,-2.392149,1.318711,-0.290419,1.291964,0.002553,0.88,-0.615,123.3
0.951331,0.037515,1.070341,0.555312,0.091906,0.168856,-0.586186,1.249497,-3.193832,1.494619,-0.005642,1.493987,0.002553,0.65,-0.505,123.3
0.818305,0.028788,1.985168,0.514046,-0.325556,0.130628,-0.814013,0.826688,-0.540223,1.430020,0.609495,1.439904,0.002553,0.88,-0.505,123.3
0.823928,0.029956,1.949127,0.490051,-0.480048,0.139022,-1.878895,0.939611,-3.385905,1.301636,-1.196210,1.297444,0.002553,0.65,-0.395,123.3
0.943802,0.042974,2.936748,0.520217,0.184535,0.221578,-0.220511,1.122033,-0.024828,1.656033,0.333042,1.656377,0.002553,0.88,-0.395,123.3
0.858091,0.038143,1.809707,0.558363,-0.298030,0.181858,-0.326535,1.114168,-3.786828,1.437898,-1.049707,1.356499,0.002553,0.65,-0.285,123.3
0.818965,0.041836,2.728682,0.643308,0.129977,0.176404,0.479013,1.113407,-0.001687,1.477218,-2.291546,1.486637,0.002553,0.88,-0.285,123.3
1.047064,0.051976,1.957781,0.745366,0.045208,0.247740,0.147123,1.428004,-1.400106,1.782497,-1.248472,1.795422,0.002553,0.65,-0.175,123.3
0.977708,0.061107,3.774928,0.918156,-0.299188,0.274727,0.291248,1.557270,-3.603918,3.018823,4.649063,3.033750,0.002553,0.88,-0.175,123.3
0.960854,0.055023,1.211666,0.928441,-0.972414,0.275623,-8.475019,1.505412,-1.156270,1.893997,-1.883892,1.949986,0.002553,0.65,-0.065,123.3
0.845803,0.077128,2.245788,1.205762,0.408183,0.353625,-0.626730,1.682288,-5.141045,2.169003,3.704515,1.965142,0.002553,0.88,-0.065,123.3
1.169984,0.101268,3.362631,1.391138,-0.946568,0.712867,-1.426891,3.407093,-1.133210,3.780377,3.188188,3.785692,0.002553,0.65,0.045,123.3
0.435139,0.057454,2.962787,1.414415,-0.968454,0.215724,-0.043990,1.402757,-2.137647,2.615704,0.823142,2.688813,0.002553,0.88,0.045,123.3
1.019260,0.015821,0.450092,0.259510,0.290178,0.072281,0.922547,0.477834,-0.755512,0.625970,-1.490191,0.625642,0.002658,0.65,-0.945,7.4
0.977508,0.025737,-0.569823,0.410494,0.414136,0.115103,1.521326,0.762227,1.564644,1.028226,-2.174292,1.030462,0.002658,0.88,-0.945,7.4
0.922579,0.013757,0.041085,0.211676,0.348424,0.061932,1.446469,0.418400,0.743092,0.559377,-1.678197,0.560175,0.002658,0.65,-0.835,7.4
1.029689,0.039645,-0.011220,0.613031,0.626753,0.165855,2.615872,1.085278,0.402072,1.564251,-1.549856,1.564934,0.002658,0.88,-0.835,7.4
0.941892,0.018184,0.137407,0.289492,0.290261,0.081769,0.944006,0.549417,1.013290,0.755960,-0.918378,0.756535,0.002658,0.65,-0.725,7.4
0.838915,0.051307,-0.136866,0.818061,0.219193,0.231629,1.608349,1.493637,3.228452,1.897694,-1.699246,1.902519,0.002658,0.88,-0.725,7.4
1.189288,0.032983,0.196807,0.555159,-0.153246,0.161406,1.019398,1.016264,0.576308,1.355163,-1.199278,1.354911,0.002658,0.65,-0.615,7.4
0.742364,0.067344,1.101538,1.129719,0.194922,0.291178,0.899088,1.698452,0.430497,2.404668,-2.649416,2.415320,0.002658,0.88,-0.615,7.4
1.022730,0.036308,0.944733,0.603615,-0.110273,0.172983,-0.531691,1.093241,0.345709,1.459406,0.203021,1.459502,0.002658,0.65,-0.505,7.4
0.983896,0.089004,-0.019552,1.447394,-0.209861,0.437217,0.799115,2.402583,0.476234,3.092876,-0.970477,3.095084,0.002658,0.88,-0.505,7.4
0.817613,0.032973,0.531057,0.554815,-0.025355,0.156836,1.023568,1.050600,3.071873,1.175868,-0.524334,1.170802,0.002658,0.65,-0.395,7.4
0.860004,0.086504,0.405541,1.368348,0.058937,0.414769,-1.099976,2.464629,-1.247453,2.805452,0.436741,2.782534,0.002658,0.88,-0.395,7.4
1.236483,0.056450,0.677586,0.880799,0.303702,0.258371,-0.409980,1.634675,-0.345582,2.049043,2.212313,2.048727,0.002658,0.65,-0.285,7.4
0.393519,0.051114,-0.142899,1.319673,-1.630870,0.256388,-4.459931,2.224030,-4.220961,1.750899,3.481580,1.642101,0.002658,0.88,-0.285,7.4
0.736506,0.039783,0.825833,0.667143,-0.149334,0.191923,-0.091485,1.201836,-0.052895,1.499955,-1.746223,1.508459,0.002658,0.65,-0.175,7.4
2.551243,0.525939,-0.092160,4.934515,-3.021383,2.537613,0.242185,4.870357,-0.371896,4.970247,-0.233643,4.970122,0.002658,0.88,-0.175,7.4
0.984660,0.056073,-0.584577,0.930290,-0.312658,0.279299,1.647965,1.633119,1.644009,2.138248,1.102324,2.139935,0.002658,0.65,-0.065,7.4
0.300529,0.057247,1.137776,1.226645,0.104949,0.233235,1.671113,1.265315,-2.508833,1.945833,3.357815,1.968435,0.002658,0.88,-0.065,7.4
0.890510,0.058526,1.007932,0.939040,-0.171320,0.280496,1.244600,1.881880,0.571061,2.012253,1.188978,2.017115,0.002658,0.65,0.045,7.4
0.342998,0.081119,-4.758040,1.494211,-0.657986,0.315981,-1.636803,2.935602,3.302218,2.537057,-3.496324,2.746377,0.002658,0.88,0.045,7.4
1.028705,0.013900,0.412780,0.220000,0.418803,0.061970,1.517025,0.418104,0.685450,0.556420,-2.310801,0.557482,0.002658,0.65,-0.945,9.9
0.884472,0.019942,-0.000223,0.329500,0.132571,0.092461,0.591981,0.633329,1.220344,0.810913,-1.209660,0.811652,0.002658,0.88,-0.945,9.9
0.961316,0.012899,0.892439,0.207486,0.334440,0.058511,1.432701,0.383954,0.912284,0.517540,-2.156366,0.518454,0.002658,0.65,-0.835,9.9
1.196103,0.034006,0.107593,0.544942,0.395868,0.154120,1.780927,0.997091,0.737434,1.382313,-1.815736,1.383681,0.002658,0.88,-0.835,9.9
1.030671,0.016093,0.167189,0.263697,0.275338,0.073976,1.157871,0.495636,0.882575,0.648343,-0.957936,0.648618,0.002658,0.65,-0.725,9.9
0.983741,0.038664,-0.508566,0.655104,-0.099091,0.180679,0.425496,1.182341,1.424376,1.579721,0.659793,1.580086,0.002658,0.88,-0.725,9.9
0.956674,0.019451,0.353986,0.322987,0.040647,0.091393,-0.234894,0.604405,0.819155,0.798090,-0.758532,0.798275,0.002658,0.65,-0.615,9.9
0.727650,0.036364,0.588070,0.592772,-0.141861,0.174941,0.304941,1.116695,0.344297,1.313727,-2.725965,1.320260,0.002658,0.88,-0.615,9.9
1.027558,0.024609,0.283443,0.414618,-0.034302,0.115065,0.169132,0.767492,0.958130,1.011433,-0.438042,1.011442,0.002658,0.65,-0.505,9.9
1.251685,0.071841,2.906297,1.144790,-0.048393,0.342092,0.403016,2.015395,0.906494,2.617397,-3.807164,2.627494,0.002658,0.88,-0.505,9.9
1.007275,0.026787,1.380872,0.447500,-0.092479,0.129225,1.299459,0.796892,-1.174795,1.053716,-0.324261,1.051798,0.002658,0.65,-0.395,9.9
0.710435,0.046383,-1.208466,0.730188,0.130077,0.213268,2.026821,1.305150,3.351398,1.725316,0.504456,1.710665,0.002658,0.88,-0.395,9.9
0.907990,0.026733,0.643662,0.434804,-0.226309,0.132996,0.673372,0.824080,-0.811076,1.072207,1.000156,1.070650,0.002658,0.65,-0.285,9.9
1.148398,0.083951,3.576907,1.278882,-0.344807,0.396770,1.257267,2.595926,-3.518609,2.673623,1.224203,2.648917,0.002658,0.88,-0.285,9.9
1.060645,0.035929,0.912911,0.609529,-0.506074,0.182616,-2.097399,1.137007,0.540487,1.455356,-2.065003,1.456741,0.002658,0.65,-0.175,9.9
1.366758,0.120472,-0.746822,2.115939,-1.671123,0.623175,-2.858581,3.086220,4.028097,3.588726,1.629015,3.578429,0.002658,0.88,-0.175,9.9
1.100264,0.043276,0.645721,0.765516,-0.371202,0.208558,-0.201611,1.363028,2.030912,1.737867,-1.412392,1.738557,0.002658,0.65,-0.065,9.9
1.225306,0.141180,0.800221,1.866279,-0.189511,0.696072,1.483368,3.506680,-2.583841,3.879391,-2.623546,3.873502,0.002658,0.88,-0.065,9.9
0.747787,0.034034,1.088641,0.555411,-0.099605,0.163975,-0.862853,1.110270,2.349280,1.275611,0.796545,1.271073,0.002658,0.65,0.045,9.9
1.229135,0.149503,1.494435,2.326784,1.070743,0.543399,-0.543838,3.636835,6.072801,3.648897,4.498938,3.619011,0.002658,0.88,0.045,9.9
0.958786,0.012138,0.750393,0.192645,0.339767,0.055173,1.034760,0.369101,-0.263933,0.493047,-0.767053,0.492976,0.002658,0.65,-0.945,13.3
0.960383,0.019739,0.558165,0.318977,0.286808,0.088423,1.525258,0.593768,1.279419,0.824136,-1.513011,0.825161,0.002658,0.88,-0.945,13.3
1.009436,0.012991,1.075779,0.206126,0.343255,0.059257,1.202082,0.388503,0.349958,0.519158,-1.001083,0.519241,0.002658,0.65,-0.835,13.3
1.064350,0.028223,0.024255,0.463146,0.363951,0.130024,1.707657,0.832456,0.571202,1.089543,-0.291879,1.089489,0.002658,0.88,-0.835,13.3
0.952117,0.013800,0.906406,0.224358,0.209950,0.063922,1.309242,0.411199,1.293969,0.551106,-1.042877,0.551274,0.002658,0.65,-0.725,13.3
1.054405,0.033486,-0.128800,0.576103,0.052359,0.155539,-1.286758,1.040469,-2.214847,1.272923,-0.608409,1.268372,0.002658,0.88,-0.725,13.3
0.871184,0.015253,0.482038,0.250106,0.017991,0.071826,0.890810,0.469563,-0.206640,0.620350,-0.472895,0.620126,0.002658,0.65,-0.615,13.3
0.853075,0.031947,1.437285,0.505191,0.187323,0.145101,2.081911,0.883333,1.614457,1.250519,-2.254486,1.252387,0.002658,0.88,-0.615,13.3
1.053391,0.020786,0.273391,0.341853,-0.013586,0.098220,0.354022,0.632849,-0.378001,0.839393,-1.521961,0.839370,0.002658,0.65,-0.505,13.3
1.143994,0.046894,0.347347,0.723886,0.451597,0.209642,2.341903,1.404870,-0.240271,1.759331,0.687541,1.759675,0.002658,0.88,-0.505,13.3
1.096961,0.022472,0.999890,0.379596,-0.206884,0.109805,-0.681862,0.711393,-1.261252,0.886699,1.350766,0.885787,0.002658,0.65,-0.395,13.3
0.843403,0.039487,-0.665556,0.694962,-0.398992,0.193358,-1.272642,1.257643,-0.053694,1.543862,-3.195099,1.550625,0.002658,0.88,-0.395,13.3
1.012592,0.023403,0.601052,0.395809,-0.274845,0.115786,-0.856760,0.751202,0.523912,0.918681,-1.689639,0.919585,0.002658,0.65,-0.285,13.3
1.341993,0.073561,1.463163,1.206223,-0.571682,0.365470,3.394125,2.110333,3.627659,2.616732,-1.845321,2.621352,0.002658,0.88,-0.285,13.3
0.953588,0.025431,0.927281,0.422482,-0.144628,0.119747,0.321659,0.775883,-0.212696,1.108429,0.437291,1.107894,0.002658,0.65,-0.175,13.3
0.714026,0.049279,0.315989,0.856534,-0.389094,0.252818,0.749084,1.552838,0.161364,1.981322,-1.818592,1.983481,0.002658,0.88,-0.175,13.3
1.116813,0.035571,1.056858,0.598081,-0.271853,0.177446,-0.860647,1.102264,0.264198,1.351187,-1.001698,1.351344,0.002658,0.65,-0.065,13.3
1.075156,0.088477,1.549678,1.542168,-0.320768,0.433142,-0.508997,2.278055,-2.890486,2.791176,-2.744446,2.778642,0.002658,0.88,-0.065,13.3
0.969395,0.033974,0.906118,0.555713,-0.052611,0.157888,-0.075906,1.023366,0.688042,1.481556,-1.744644,1.481639,0.002658,0.65,0.045,13.3
1.009872,0.103155,1.899318,1.805131,-0.346727,0.478601,-2.404647,2.435104,-0.363263,3.521887,1.385998,3.522720,0.002658,0.88,0.045,13.3
1.028381,0.013789,1.170115,0.216760,0.362934,0.062159,1.485719,0.413300,-0.716841,0.565000,-1.477078,0.564930,0.002658,0.65,-0.945,17.8
1.052180,0.021185,0.557062,0.351352,0.086759,0.100018,0.692584,0.654230,0.248482,0.813456,-1.047624,0.813620,0.002658,0.88,-0.945,17.8
1.044882,0.014165,0.797752,0.233535,0.231663,0.065493,0.830957,0.426241,0.294478,0.560358,-0.695726,0.560235,0.002658,0.65,-0.835,17.8
0.965657,0.022687,1.044668,0.357569,0.244788,0.106422,1.631593,0.701035,-0.707990,0.869994,-1.152687,0.869721,0.002658,0.88,-0.835,17.8
0.927913,0.013318,1.241425,0.212694,0.155227,0.061398,0.493450,0.400235,-0.453869,0.550575,-0.306832,0.550004,0.002658,0.65,-0.725,17.8
1.039603,0.027055,0.847628,0.428008,0.257350,0.122896,1.252042,0.800842,0.222745,1.102247,1.432529,1.102433,0.002658,0.88,-0.725,17.8
0.941492,0.015015,1.008378,0.244741,0.036911,0.070511,0.727352,0.457310,-0.394813,0.606362,-0.680982,0.605702,0.002658,0.65,-0.615,17.8
1.123905,0.032580,2.157451,0.525427,-0.129732,0.154098,1.539149,0.987560,0.654249,1.353123,-0.671290,1.352977,0.002658,0.88,-0.615,17.8
0.988920,0.016782,1.263572,0.279568,-0.054498,0.080507,0.257291,0.515919,-0.345547,0.665271,-0.791306,0.665095,0.002658,0.65,-0.505,17.8
1.106091,0.035859,1.791230,0.574576,0.107825,0.164959,1.137062,1.041941,1.077059,1.402798,-0.775927,1.403322,0.002658,0.88,-0.505,17.8
1.013578,0.018700,1.174149,0.308124,-0.037440,0.090323,0.566746,0.577557,-0.887177,0.734348,-0.937069,0.732966,0.002658,0.65,-0.395,17.8
0.991040,0.035693,1.119457,0.598188,-0.065275,0.171659,0.582773,1.109646,0.316077,1.298731,-0.168827,1.297797,0.002658,0.88,-0.395,17.8
1.013575,0.020366,1.367093,0.333586,-0.287181,0.099201,0.138096,0.645911,-0.974118,0.818704,0.209176,0.817671,0.002658,0.65,-0.285,17.8
0.846884,0.036387,1.330839,0.574942,-0.463820,0.180192,-0.104289,1.190197,-1.534253,1.396990,-3.181592,1.396881,0.002658,0.88,-0.285,17.8
0.861691,0.019984,1.466775,0.324503,0.010764,0.092693,-0.171320,0.609143,0.237887,0.818221,0.673824,0.818150,0.002658,0.65,-0.175,17.8
0.883122,0.047026,2.480596,0.706238,-0.180426,0.212378,-1.414699,1.351248,-1.661228,1.956217,1.540987,1.950828,0.002658,0.88,-0.175,17.8
0.978814,0.025588,2.070790,0.402713,0.041912,0.121460,-0.743843,0.775684,2.766698,0.983629,-0.956841,0.982870,0.002658,0.65,-0.065,17.8
0.863105,0.055616,-0.160214,0.905866,-0.386645,0.266115,-4.805959,1.645911,-3.245750,1.999686,2.047311,1.971405,0.002658,0.88,-0.065,17.8
1.088244,0.032344,1.404505,0.530060,-0.360599,0.160926,-1.345360,1.040783,1.057852,1.351504,0.903548,1.351638,0.002658,0.65,0.045,17.8
0.743717,0.056297,0.356806,1.041588,-0.326131,0.281823,-3.253160,1.652311,-1.580789,1.998219,0.935395,1.982162,0.002658,0.88,0.045,17.8
