intercept,intercept_sigma,dom_eff,dom_eff_sigma,hole_ice_p0,hole_ice_p0_sigma,hole_ice_p1,hole_ice_p1_sigma,bulk_ice_abs,bulk_ice_abs_sigma,bulk_ice_scatter,bulk_ice_scatter_sigma,deltam31,pid,reco_coszen,reco_energy
0.976905,0.009017,0.294542,0.144279,0.282649,0.043104,1.093762,0.271260,1.071556,0.385937,-0.475557,0.387231,0.002553,0.88,-0.835,9.9
1.022769,0.007346,0.909626,0.119531,0.198429,0.035750,0.839343,0.223607,0.322729,0.313061,-0.738653,0.313866,0.002553,0.65,-0.725,9.9
1.009229,0.013699,0.344710,0.226805,0.125112,0.067538,0.246489,0.422958,2.094517,0.576001,-0.380339,0.578113,0.002553,0.88,-0.725,9.9
1.000142,0.008908,1.179733,0.146396,0.088657,0.043753,0.730387,0.270213,0.984393,0.375259,-1.088358,0.377030,0.002553,0.65,-0.615,9.9
0.889029,0.016314,0.365025,0.271436,0.126016,0.080655,1.794526,0.476835,1.285894,0.669942,-0.587304,0.673157,0.002553,0.88,-0.615,9.9
1.015855,0.010638,0.864104,0.177167,-0.043143,0.053869,0.380409,0.329036,0.831113,0.449983,-0.914747,0.451034,0.002553,0.65,-0.505,9.9
0.968334,0.021415,0.532383,0.369988,0.000278,0.106098,0.727148,0.669122,-0.687423,0.868551,-0.580885,0.866027,0.002553,0.88,-0.505,9.9
0.938635,0.011188,0.552711,0.186548,-0.055009,0.056093,0.103786,0.351239,0.175491,0.464123,-1.359036,0.466311,0.002553,0.65,-0.395,9.9
1.014706,0.025354,-0.146471,0.458583,-0.333784,0.132220,-0.487153,0.771717,1.959566,1.041395,-2.209576,1.055912,0.002553,0.88,-0.395,9.9
1.080138,0.013550,0.249638,0.230053,-0.119583,0.068143,-0.530389,0.433714,0.846428,0.568313,-0.667933,0.569954,0.002553,0.65,-0.285,9.9
0.999402,0.025183,-0.593582,0.415718,0.041806,0.124513,1.012819,0.793391,1.951363,1.089176,-0.419819,1.092293,0.002553,0.88,-0.285,9.9
1.006633,0.012831,0.600703,0.218518,-0.160100,0.065170,0.338614,0.402764,1.001344,0.534530,-1.762616,0.538565,0.002553,0.65,-0.175,9.9
0.911756,0.023361,-1.220399,0.392407,-0.123735,0.115857,-0.608077,0.746864,2.103792,0.996692,-1.999574,1.005684,0.002553,0.88,-0.175,9.9
1.080708,0.013438,0.140289,0.224768,0.006630,0.066991,-0.181143,0.419461,1.938046,0.580755,-0.795508,0.583303,0.002553,0.65,-0.065,9.9
1.104049,0.028128,-0.478187,0.492116,-0.253391,0.143141,-0.131538,0.868420,1.435618,1.165260,-2.193104,1.174580,0.002553,0.88,-0.065,9.9
1.001433,0.012488,0.588606,0.209486,-0.048950,0.062910,-0.044082,0.384474,1.048256,0.520313,-1.291169,0.523226,0.002553,0.65,0.045,9.9
1.207778,0.030875,-0.798670,0.516681,-0.037916,0.153818,-0.334264,0.966104,1.883448,1.276136,-3.838801,1.292157,0.002553,0.88,0.045,9.9
0.978152,0.005860,0.839994,0.095838,0.166920,0.028559,1.233802,0.179708,0.164663,0.241434,-0.991881,0.242262,0.002553,0.65,-0.945,13.3
0.967573,0.006051,0.622325,0.097328,0.137860,0.029555,0.914824,0.185124,-0.001624,0.256853,-0.974318,0.257250,0.002553,0.88,-0.945,13.3
1.030665,0.006789,1.269126,0.110004,0.227237,0.032729,1.145784,0.204326,-0.073123,0.288331,-0.890073,0.288807,0.002553,0.65,-0.835,13.3
0.988634,0.008798,0.837590,0.142267,0.253691,0.042401,1.224078,0.262125,0.444291,0.375828,-0.485693,0.376299,0.002553,0.88,-0.835,13.3
1.014414,0.007275,0.845546,0.119155,0.143091,0.035710,1.267498,0.223627,0.263798,0.305092,-0.416264,0.305575,0.002553,0.65,-0.725,13.3
1.051612,0.011886,0.543117,0.200143,0.091867,0.058285,0.525283,0.367636,1.344748,0.514645,-1.392717,0.517622,0.002553,0.88,-0.725,13.3
0.954522,0.007792,0.851959,0.129274,0.038602,0.038757,0.647503,0.237590,0.607747,0.326706,-0.951718,0.327765,0.002553,0.65,-0.615,13.3
1.002281,0.013569,0.221129,0.229656,-0.061708,0.068511,0.477713,0.431033,1.653453,0.590575,-0.290223,0.592460,0.002553,0.88,-0.615,13.3
0.999690,0.008982,0.547422,0.148824,0.027231,0.044975,0.670819,0.274590,0.684963,0.371959,-1.492767,0.373908,0.002553,0.65,-0.505,13.3
0.925061,0.014287,-0.763372,0.247418,-0.188906,0.071902,-0.100482,0.450179,1.693751,0.587976,-1.254934,0.592737,0.002553,0.88,-0.505,13.3
1.002149,0.009531,0.496755,0.163258,-0.192272,0.049131,0.015420,0.295322,0.490701,0.406644,-0.319949,0.407353,0.002553,0.65,-0.395,13.3
1.059045,0.017127,-0.917288,0.301391,-0.260195,0.088716,0.561907,0.531426,2.012024,0.697516,-2.202942,0.703316,0.002553,0.88,-0.395,13.3
1.036232,0.009985,0.080366,0.171668,-0.095794,0.050217,-0.379463,0.314864,0.547652,0.419142,-1.001495,0.420508,0.002553,0.65,-0.285,13.3
1.007434,0.016503,-0.925595,0.276160,-0.161256,0.084191,0.143977,0.511306,0.417022,0.708302,-1.273978,0.711321,0.002553,0.88,-0.285,13.3
1.005177,0.009694,0.332064,0.165575,-0.138187,0.048990,-0.054490,0.308926,1.579211,0.407938,-0.696053,0.409588,0.002553,0.65,-0.175,13.3
0.961623,0.016017,-0.917043,0.283316,-0.248767,0.081738,0.612884,0.511901,2.185297,0.669201,-1.304894,0.673434,0.002553,0.88,-0.175,13.3
1.015554,0.009796,-0.209816,0.166925,-0.072839,0.048817,-0.507062,0.306392,0.426928,0.413279,-1.453956,0.415006,0.002553,0.65,-0.065,13.3
1.052432,0.017586,-0.357989,0.298208,-0.029607,0.088781,-0.205193,0.547413,1.627373,0.734356,-1.269601,0.738475,0.002553,0.88,-0.065,13.3
1.020520,0.009892,0.469989,0.168933,-0.153105,0.050515,-0.121367,0.311014,1.129602,0.410365,-0.617314,0.411764,0.002553,0.65,0.045,13.3
1.005508,0.017018,-0.770095,0.295525,-0.291583,0.088660,-0.222192,0.539735,0.973205,0.716784,-1.700079,0.721119,0.002553,0.88,0.045,13.3
0.998065,0.006686,0.999387,0.109454,0.142173,0.032485,0.981597,0.204336,-0.050327,0.283387,-0.818578,0.283874,0.002553,0.65,-0.945,17.8
0.993050,0.006417,0.755105,0.104635,0.177143,0.031094,0.993535,0.192914,-0.515170,0.267967,-0.699493,0.267692,0.002553,0.88,-0.945,17.8
0.942984,0.006964,0.944004,0.111993,0.191256,0.033327,1.104043,0.210906,-0.050849,0.294570,-0.429291,0.294671,0.002553,0.65,-0.835,17.8
0.960598,0.008166,0.874457,0.136330,0.118038,0.039527,0.934599,0.247423,0.120545,0.344499,-1.223275,0.345870,0.002553,0.88,-0.835,17.8
0.962064,0.007211,0.772949,0.120229,0.100995,0.035706,0.941347,0.217987,0.731131,0.302763,-0.447789,0.303590,0.002553,0.65,-0.725,17.8
1.009356,0.009524,-0.113652,0.163032,0.001920,0.048431,0.466489,0.296370,1.208526,0.401493,-0.795457,0.403111,0.002553,0.88,-0.725,17.8
1.004105,0.007704,0.476574,0.129032,0.037181,0.038325,0.217102,0.239212,0.137521,0.323253,0.121369,0.323155,0.002553,0.65,-0.615,17.8
0.976272,0.009750,-0.690399,0.167339,-0.064681,0.048619,0.554044,0.305184,0.841437,0.405157,-1.601396,0.408042,0.002553,0.88,-0.615,17.8
0.994758,0.007821,0.382468,0.128782,0.030902,0.038883,0.385886,0.242587,0.795835,0.332791,-0.233243,0.333422,0.002553,0.65,-0.505,17.8
1.078091,0.011004,-1.344953,0.187203,-0.056433,0.055500,0.315976,0.347193,2.305501,0.465487,-0.933912,0.467845,0.002553,0.88,-0.505,17.8
0.973178,0.007793,0.211099,0.131141,-0.018720,0.038569,0.230129,0.241806,1.395955,0.330161,-1.101960,0.331962,0.002553,0.65,-0.395,17.8
0.944908,0.009855,-1.165828,0.166688,-0.052838,0.049075,0.172175,0.306852,1.222732,0.423284,-0.215766,0.423871,0.002553,0.88,-0.395,17.8
1.036639,0.008253,0.455320,0.138093,-0.007631,0.041162,0.176706,0.254224,0.032338,0.346185,-1.088192,0.347083,0.002553,0.65,-0.285,17.8
0.987617,0.010543,-0.810196,0.181471,-0.095555,0.053617,0.273174,0.325559,1.355383,0.437331,-0.772925,0.439134,0.002553,0.88,-0.285,17.8
0.988347,0.007879,0.473989,0.130721,-0.004800,0.039517,0.482883,0.242487,0.377988,0.333097,-0.826705,0.334033,0.002553,0.65,-0.175,17.8
1.055228,0.011631,-1.136507,0.199710,-0.210190,0.059313,-0.577640,0.365406,1.964145,0.506266,-1.079070,0.508864,0.002553,0.88,-0.175,17.8
0.995453,0.007934,0.409786,0.134503,-0.084218,0.039959,-0.060422,0.249126,0.764700,0.335020,-0.712723,0.336061,0.002553,0.65,-0.065,17.8
0.988941,0.011031,-0.561690,0.187253,-0.060632,0.055556,0.102752,0.345966,1.204148,0.469132,-0.344637,0.470414,0.002553,0.88,-0.065,17.8
1.003314,0.008063,0.523184,0.134866,-0.018802,0.040506,0.006626,0.251422,0.788929,0.341875,-0.373154,0.342762,0.002553,0.65,0.045,17.8
0.997535,0.011463,-0.309823,0.194895,-0.167474,0.058823,0.129911,0.357353,1.282960,0.494269,-0.544307,0.496027,0.002553,0.88,0.045,17.8
1.027707,0.008162,0.887280,0.134051,0.212165,0.039101,0.931011,0.244629,0.112107,0.345756,0.128235,0.345590,0.002553,0.65,-0.945,23.8
1.041841,0.006618,-0.015741,0.110192,0.149856,0.031947,1.013652,0.200642,0.454709,0.282825,-1.086143,0.283458,0.002553,0.88,-0.945,23.8
1.015958,0.008415,0.500552,0.138594,0.167777,0.041011,1.266889,0.258852,-0.326459,0.348572,-1.078683,0.348753,0.002553,0.65,-0.835,23.8
1.028002,0.007499,-0.646077,0.126470,0.108841,0.036511,0.989605,0.231509,0.845819,0.315573,-0.824372,0.316487,0.002553,0.88,-0.835,23.8
1.059362,0.008268,0.443887,0.137575,0.107284,0.040924,0.705940,0.255783,0.510980,0.341784,-1.120362,0.343392,0.002553,0.65,-0.725,23.8
1.025469,0.007332,-1.317039,0.125448,0.032486,0.036462,0.570438,0.227038,2.232443,0.309397,-0.931897,0.310681,0.002553,0.88,-0.725,23.8
0.983699,0.007315,0.124099,0.121601,0.061730,0.036020,0.919920,0.227413,0.754743,0.315459,-0.294794,0.316055,0.002553,0.65,-0.615,23.8
1.050002,0.007404,-1.360760,0.126341,0.001250,0.036892,0.654467,0.228732,1.717981,0.315016,-0.665110,0.316375,0.002553,0.88,-0.615,23.8
0.982994,0.007159,0.108954,0.119605,0.000988,0.035492,0.382090,0.221383,0.375539,0.304739,-0.819356,0.305764,0.002553,0.65,-0.505,23.8
0.967844,0.007027,-1.144833,0.119088,-0.051154,0.035136,0.002708,0.219487,1.416243,0.299278,-0.796540,0.300651,0.002553,0.88,-0.505,23.8
1.009388,0.007301,0.390700,0.123475,-0.034195,0.036591,0.413531,0.227658,0.547873,0.305514,-0.964256,0.306664,0.002553,0.65,-0.395,23.8
1.015533,0.007811,-1.038737,0.133172,-0.066677,0.039250,-0.155434,0.246202,1.189985,0.328139,-1.224967,0.329777,0.002553,0.88,-0.395,23.8
0.972749,0.007047,0.234126,0.118224,-0.032928,0.035220,-0.511003,0.220361,1.066492,0.299379,-0.727559,0.300526,0.002553,0.65,-0.285,23.8
1.021637,0.008390,-0.628042,0.142589,0.040345,0.041509,0.277127,0.257809,0.971221,0.355344,-1.163805,0.357112,0.002553,0.88,-0.285,23.8
0.993847,0.007325,0.362240,0.122875,-0.018156,0.036577,-0.332292,0.229034,0.929580,0.306884,-0.702287,0.307927,0.002553,0.65,-0.175,23.8
0.975755,0.008443,-0.381249,0.141455,-0.024244,0.042142,0.197965,0.268021,1.832284,0.354364,-1.281746,0.356569,0.002553,0.88,-0.175,23.8
1.019478,0.007618,0.425275,0.126975,-0.006761,0.037858,-0.172757,0.238452,0.105361,0.324185,-0.942505,0.325087,0.002553,0.65,-0.065,23.8
0.988244,0.008761,-0.406803,0.148972,-0.124792,0.044647,-0.179788,0.275952,0.721228,0.370912,-0.808547,0.372208,0.002553,0.88,-0.065,23.8
1.001130,0.007642,0.610775,0.128709,-0.092180,0.038789,-0.056482,0.237947,0.070706,0.322103,-1.017175,0.322858,0.002553,0.65,0.045,23.8
0.991474,0.009002,-0.226527,0.149958,-0.043879,0.045347,0.325030,0.281966,1.028689,0.380553,-0.700052,0.381888,0.002553,0.88,0.045,23.8
0.964562,0.008936,0.466391,0.147803,0.170279,0.043385,0.886129,0.272119,0.036049,0.378401,-1.069626,0.379569,0.002553,0.65,-0.945,32.0
1.007411,0.005544,-0.846960,0.092337,0.112937,0.027127,0.693073,0.169246,1.175862,0.238412,-0.556779,0.239237,0.002553,0.88,-0.945,32.0
0.977516,0.008839,0.474052,0.145684,0.088954,0.043867,0.980136,0.272751,0.467218,0.376505,0.214061,0.376670,0.002553,0.65,-0.835,32.0
1.009596,0.005741,-1.033879,0.097845,0.066517,0.028272,0.624572,0.177978,1.691996,0.244490,-0.446193,0.245529,0.002553,0.88,-0.835,32.0
0.959223,0.007802,0.358620,0.128148,0.121896,0.038529,0.726575,0.241732,0.418536,0.322195,-0.631495,0.322900,0.002553,0.65,-0.725,32.0
0.988177,0.005427,-1.058325,0.092947,0.036725,0.026844,0.482712,0.168519,1.352001,0.233734,-0.513313,0.234556,0.002553,0.88,-0.725,32.0
1.017351,0.007648,0.475972,0.128007,0.097565,0.037757,0.409423,0.237582,-0.274673,0.317098,-0.044882,0.317085,0.002553,0.65,-0.615,32.0
0.980752,0.005426,-0.764781,0.091426,0.061003,0.026836,0.500222,0.170244,1.031712,0.227498,-0.827283,0.228500,0.002553,0.88,-0.615,32.0
1.001045,0.007216,0.482500,0.119057,0.104522,0.035715,0.252832,0.221188,-0.192804,0.305861,-0.158689,0.305899,0.002553,0.65,-0.505,32.0
0.988273,0.005721,-0.761938,0.096613,0.010467,0.028442,0.345611,0.178536,1.102921,0.242695,-0.750710,0.243602,0.002553,0.88,-0.505,32.0
0.962380,0.006874,0.550712,0.114429,-0.039508,0.034635,0.540325,0.214693,0.091403,0.292207,-0.213531,0.292487,0.002553,0.65,-0.395,32.0
0.996839,0.006154,-0.123540,0.104081,0.007011,0.030659,0.355494,0.190982,1.051043,0.259561,-0.480476,0.260328,0.002553,0.88,-0.395,32.0
1.004599,0.007205,0.668404,0.120359,-0.003510,0.035960,0.022907,0.225659,0.435771,0.303594,-0.040208,0.303961,0.002553,0.65,-0.285,32.0
0.954780,0.006314,-0.183389,0.106128,-0.001183,0.031449,0.015915,0.195275,0.547709,0.269445,-0.423230,0.270004,0.002553,0.88,-0.285,32.0
0.967906,0.007121,0.867826,0.120156,-0.028792,0.035520,-0.118771,0.221048,0.664168,0.301671,-0.366852,0.302363,0.002553,0.65,-0.175,32.0
1.005418,0.007041,-0.316856,0.120134,-0.055481,0.035270,0.284439,0.219833,0.954793,0.298433,-0.851168,0.299545,0.002553,0.88,-0.175,32.0
0.972043,0.007334,0.727106,0.123827,-0.023928,0.036658,-0.299061,0.227444,0.163253,0.308604,-0.619103,0.309163,0.002553,0.65,-0.065,32.0
0.995850,0.007335,0.024625,0.123950,-0.071140,0.037005,0.088767,0.230066,1.188234,0.310847,-0.488012,0.311871,0.002553,0.88,-0.065,32.0
0.979851,0.007724,1.098260,0.129713,-0.068648,0.038915,-0.286302,0.240028,0.661191,0.327741,-0.122180,0.328332,0.002553,0.65,0.045,32.0
1.014202,0.007776,0.070193,0.130600,-0.053019,0.039152,-0.101598,0.244360,1.181593,0.329364,-0.905893,0.330712,0.002553,0.88,0.045,32.0
0.954382,0.010372,0.442806,0.167319,0.205823,0.049732,0.826950,0.311240,0.288321,0.444160,-0.117288,0.444498,0.002553,0.65,-0.945,42.8
1.005501,0.005011,-0.556837,0.084249,0.081740,0.024608,0.861413,0.155364,1.086772,0.211914,-0.783200,0.212719,0.002553,0.88,-0.945,42.8
0.977212,0.010197,0.467161,0.164475,0.206280,0.048572,0.838590,0.306409,-0.243736,0.431250,-0.221998,0.431207,0.002553,0.65,-0.835,42.8
0.992223,0.004889,-0.496256,0.082159,0.056411,0.024175,0.499509,0.152238,0.823761,0.207755,-0.261538,0.208240,0.002553,0.88,-0.835,42.8
0.988234,0.009132,0.262508,0.155503,0.014135,0.045608,0.574022,0.284399,0.157092,0.389799,-0.180280,0.390049,0.002553,0.65,-0.725,42.8
0.982701,0.004735,-0.308156,0.079433,0.075709,0.023255,0.456776,0.146637,1.028023,0.201441,-0.657485,0.202212,0.002553,0.88,-0.725,42.8
0.992487,0.008386,0.729723,0.137816,0.123262,0.040915,0.665024,0.257337,-0.193272,0.357135,-0.289774,0.357388,0.002553,0.65,-0.615,42.8
0.997235,0.004919,-0.196000,0.082512,0.009434,0.024634,0.483374,0.153334,0.960746,0.209168,-0.707890,0.209933,0.002553,0.88,-0.615,42.8
0.977088,0.007904,0.955551,0.131651,0.005632,0.039518,0.574340,0.242668,-0.547843,0.335693,0.194405,0.335500,0.002553,0.65,-0.505,42.8
0.998282,0.005219,-0.031541,0.087760,0.052868,0.025783,0.413138,0.161491,1.097371,0.221026,-0.536105,0.221735,0.002553,0.88,-0.505,42.8
0.984207,0.007885,1.071913,0.128980,0.040364,0.039149,0.609304,0.242933,-0.231800,0.335356,-0.751609,0.335853,0.002553,0.65,-0.395,42.8
0.975522,0.005520,-0.029065,0.092088,0.038808,0.027375,0.199635,0.171213,0.774321,0.234818,-0.204708,0.235238,0.002553,0.88,-0.395,42.8
1.009234,0.008248,1.177681,0.137865,0.018174,0.040919,0.014141,0.255267,0.284126,0.349291,-0.277514,0.349862,0.002553,0.65,-0.285,42.8
0.983655,0.005993,0.324148,0.100312,0.026183,0.029831,0.621100,0.185407,1.120458,0.254711,-0.490321,0.255515,0.002553,0.88,-0.285,42.8
1.020833,0.008579,1.276047,0.142190,0.006999,0.042604,0.561537,0.262937,-0.159427,0.362797,-0.961246,0.363676,0.002553,0.65,-0.175,42.8
1.016728,0.006637,0.077490,0.112495,-0.043178,0.033318,-0.254974,0.206675,0.856904,0.281338,-0.752989,0.282257,0.002553,0.88,-0.175,42.8
1.049122,0.009188,1.193998,0.153736,-0.056296,0.045788,-0.607991,0.287063,0.445243,0.392288,-0.364967,0.393054,0.002553,0.65,-0.065,42.8
0.996649,0.006880,0.237547,0.114411,0.045474,0.034063,0.099507,0.214983,0.533247,0.293314,-0.352181,0.293949,0.002553,0.88,-0.065,42.8
0.989049,0.009069,1.595863,0.151777,-0.085360,0.045637,-0.646934,0.280728,-0.535167,0.375303,-0.571973,0.375364,0.002553,0.65,0.045,42.8
0.994710,0.007291,0.502062,0.122379,0.017902,0.036175,-0.075361,0.227270,0.409145,0.307370,-0.559522,0.308004,0.002553,0.88,0.045,42.8
1.059959,0.014457,0.519669,0.243847,0.082057,0.071116,0.211774,0.449828,-0.451064,0.580729,-0.502487,0.581943,0.002553,0.65,-0.945,57.4
1.001873,0.005118,-0.106299,0.085863,0.040979,0.025403,0.356007,0.158884,0.803507,0.217791,0.109065,0.218163,0.002553,0.88,-0.945,57.4
1.019596,0.013250,0.883588,0.220727,0.027462,0.066149,0.942015,0.410842,-0.425996,0.547524,-0.216677,0.547442,0.002553,0.65,-0.835,57.4
1.027554,0.005064,0.022269,0.085851,0.008903,0.025317,0.292700,0.158582,0.982630,0.212975,-0.178682,0.213477,0.002553,0.88,-0.835,57.4
1.106740,0.012935,1.923095,0.209402,0.066204,0.064697,0.460764,0.405505,-0.844117,0.529782,0.653446,0.528333,0.002553,0.65,-0.725,57.4
1.022892,0.004951,0.257522,0.082584,0.076835,0.024400,0.619324,0.153525,0.407732,0.211475,-0.206615,0.211818,0.002553,0.88,-0.725,57.4
1.019751,0.010862,1.479370,0.178340,0.014364,0.053887,0.321213,0.337696,-0.113777,0.453246,0.198696,0.453278,0.002553,0.65,-0.615,57.4
1.015175,0.005101,0.478746,0.085471,0.021792,0.025406,0.630465,0.157511,0.410641,0.219057,-0.198709,0.219378,0.002553,0.88,-0.615,57.4
0.983070,0.010019,1.329878,0.168877,0.038820,0.049078,0.407760,0.307882,-0.915211,0.425002,-0.217192,0.424384,0.002553,0.65,-0.505,57.4
0.965868,0.005140,0.495909,0.085719,0.039820,0.025549,0.315757,0.158776,0.271908,0.216580,-0.453611,0.216932,0.002553,0.88,-0.505,57.4
1.025394,0.010442,1.473858,0.171887,0.033920,0.052552,0.633878,0.322509,-0.178251,0.444305,0.458132,0.443905,0.002553,0.65,-0.395,57.4
0.998829,0.005737,0.601083,0.094813,0.063182,0.028436,0.472405,0.177124,0.259270,0.245011,-0.413962,0.245367,0.002553,0.88,-0.395,57.4
0.937035,0.009643,1.416441,0.158249,0.084567,0.047309,0.341585,0.294110,-0.855796,0.408956,-0.019968,0.408146,0.002553,0.65,-0.285,57.4
1.032248,0.006375,0.726224,0.105410,0.060380,0.031601,0.204912,0.197094,0.343250,0.270693,-0.217429,0.271014,0.002553,0.88,-0.285,57.4
1.005618,0.010638,1.587424,0.177201,-0.093646,0.053459,-0.243608,0.328320,0.142110,0.461490,0.246136,0.461646,0.002553,0.65,-0.175,57.4
1.014921,0.006784,0.897374,0.111764,0.015164,0.034078,0.523073,0.209904,0.472956,0.284954,-0.800863,0.285777,0.002553,0.88,-0.175,57.4
1.007341,0.011141,1.700285,0.182441,-0.035246,0.055303,-1.089132,0.344684,-0.592926,0.469701,0.706777,0.468701,0.002553,0.65,-0.065,57.4
0.997152,0.007165,0.927230,0.119483,0.024519,0.035537,0.100395,0.220648,0.631937,0.304318,-0.373111,0.304938,0.002553,0.88,-0.065,57.4
1.059830,0.012416,1.647769,0.205763,-0.038750,0.061283,-1.003705,0.387359,0.355496,0.530693,-0.359641,0.531481,0.002553,0.65,0.045,57.4
0.958211,0.007416,0.920732,0.122750,-0.008834,0.037044,-0.182689,0.230493,-0.209716,0.314646,-0.308260,0.314766,0.002553,0.88,0.045,57.4
1.025126,0.018694,1.701814,0.310323,0.145901,0.089313,1.193921,0.555583,-0.563258,0.791665,0.164443,0.790176,0.002553,0.65,-0.945,77.0
0.997989,0.005790,0.557629,0.097449,0.025990,0.028701,0.402739,0.179953,0.283183,0.244270,-0.447763,0.244786,0.002553,0.88,-0.945,77.0
1.072984,0.018654,1.858430,0.304897,0.066023,0.092190,0.319724,0.577328,-0.575029,0.783573,-0.272281,0.784646,0.002553,0.65,-0.835,77.0
0.973187,0.005344,0.535937,0.088348,0.052282,0.026413,0.312678,0.166174,-0.122726,0.226524,-0.548944,0.226832,0.002553,0.88,-0.835,77.0
1.047288,0.016485,1.213332,0.265529,0.084320,0.081899,0.639732,0.516386,-0.208337,0.685134,-0.337133,0.686105,0.002553,0.65,-0.725,77.0
1.001052,0.005444,0.874209,0.089730,0.106495,0.026948,0.468311,0.167029,0.247298,0.229350,-0.580346,0.229831,0.002553,0.88,-0.725,77.0
1.026096,0.014966,1.354299,0.249905,-0.163233,0.077459,0.526584,0.471882,0.621115,0.622049,-0.099390,0.623357,0.002553,0.65,-0.615,77.0
1.020141,0.005713,0.796712,0.094179,0.085069,0.028091,0.463276,0.177034,-0.329800,0.242687,-0.780272,0.242949,0.002553,0.88,-0.615,77.0
0.994569,0.013673,1.769265,0.228729,0.008230,0.067931,0.802133,0.414512,-1.473386,0.574465,0.834390,0.571924,0.002553,0.65,-0.505,77.0
1.034945,0.006153,1.013931,0.102156,0.060264,0.030544,0.576767,0.188222,0.093459,0.260816,-0.093987,0.260946,0.002553,0.88,-0.505,77.0
0.984173,0.013448,1.566572,0.221205,-0.059446,0.067698,0.316379,0.426695,-0.762836,0.551896,1.084479,0.549795,0.002553,0.65,-0.395,77.0
0.958412,0.006116,0.871625,0.101102,0.011461,0.030497,0.363816,0.189084,0.349926,0.257817,-0.321464,0.258192,0.002553,0.88,-0.395,77.0
0.973774,0.013555,1.169837,0.226715,-0.103036,0.068627,0.042061,0.422324,-1.053634,0.574023,-0.337280,0.573331,0.002553,0.65,-0.285,77.0
1.008677,0.007037,1.062171,0.116088,0.026156,0.034818,0.101897,0.218401,-0.252134,0.296103,-0.619975,0.296420,0.002553,0.88,-0.285,77.0
0.943856,0.013549,1.572900,0.222594,-0.072502,0.067240,-0.309712,0.423279,-0.681749,0.564475,0.078978,0.563678,0.002553,0.65,-0.175,77.0
1.018618,0.007752,1.169800,0.129168,0.036308,0.038373,-0.060734,0.237204,-0.052119,0.331036,0.165611,0.330949,0.002553,0.88,-0.175,77.0
0.958276,0.014330,1.645040,0.232891,-0.000942,0.071568,0.089000,0.437671,-0.238119,0.597651,-0.259342,0.597730,0.002553,0.65,-0.065,77.0
1.000747,0.008319,1.280431,0.138308,-0.049639,0.041798,-0.310199,0.256275,0.257538,0.350200,-0.319741,0.350652,0.002553,0.88,-0.065,77.0
0.904371,0.014362,0.980616,0.243115,-0.037245,0.071392,-0.739305,0.442085,-0.136530,0.599572,-1.118941,0.601867,0.002553,0.65,0.045,77.0
0.927529,0.008346,1.256931,0.140074,0.002248,0.041293,-0.194300,0.260208,0.559422,0.348853,0.153864,0.349245,0.002553,0.88,0.045,77.0
1.041822,0.021150,2.124712,0.339723,0.061180,0.105126,0.508130,0.637296,-1.787042,0.868934,0.541726,0.865573,0.002553,0.65,-0.945,123.3
1.003726,0.006005,0.965157,0.099995,-0.039359,0.030128,0.121622,0.186637,-0.406201,0.254503,-0.516261,0.254635,0.002553,0.88,-0.945,123.3
0.945486,0.017807,1.186836,0.289726,0.207000,0.086277,0.942647,0.528857,-1.198659,0.738095,-0.210262,0.736262,0.002553,0.65,-0.835,123.3
0.959007,0.005242,1.190349,0.087090,0.013362,0.025980,0.351111,0.161606,-0.470450,0.220744,0.091666,0.220529,0.002553,0.88,-0.835,123.3
1.057886,0.018473,0.926308,0.311551,-0.009924,0.091795,0.497772,0.565632,-0.969295,0.798514,0.617368,0.796020,0.002553,0.65,-0.725,123.3
1.027237,0.005466,1.206882,0.091031,-0.018866,0.027385,0.338600,0.168676,-0.523266,0.229118,-0.334240,0.229073,0.002553,0.88,-0.725,123.3
0.950202,0.015471,1.282626,0.258012,0.054576,0.075297,0.006081,0.469114,-0.201882,0.658216,-0.602068,0.658527,0.002553,0.65,-0.615,123.3
0.994740,0.005328,1.048419,0.087958,0.061358,0.026237,0.348204,0.163684,0.034232,0.227443,-0.336277,0.227606,0.002553,0.88,-0.615,123.3
1.063512,0.016306,1.822452,0.264583,0.109905,0.079868,-0.173994,0.498390,-1.406911,0.674197,-1.420644,0.674157,0.002553,0.65,-0.505,123.3
1.004002,0.005510,0.957616,0.091430,-0.003423,0.027503,-0.055668,0.170731,-0.065757,0.231504,-0.469749,0.231691,0.002553,0.88,-0.505,123.3
0.970381,0.014798,1.603422,0.240588,0.109453,0.072653,1.025953,0.445473,-2.125634,0.608463,0.011776,0.604276,0.002553,0.65,-0.395,123.3
0.997730,0.005686,1.049386,0.093655,0.037770,0.028161,0.227396,0.176366,0.227095,0.238922,-0.661213,0.239387,0.002553,0.88,-0.395,123.3
1.107113,0.017056,1.585329,0.278313,0.071782,0.084545,-0.140993,0.525521,-2.076123,0.710040,0.049582,0.706992,0.002553,0.65,-0.285,123.3
1.000401,0.006020,1.006553,0.100643,0.004594,0.029881,0.173983,0.184986,0.036705,0.255123,-0.412605,0.255381,0.002553,0.88,-0.285,123.3
0.962433,0.015091,1.696826,0.244563,-0.049014,0.075690,-0.002153,0.465284,-1.103776,0.640101,0.164354,0.638192,0.002553,0.65,-0.175,123.3
0.983577,0.006393,0.995170,0.104982,0.026428,0.031836,0.385428,0.198311,-0.128619,0.267146,-0.395637,0.267283,0.002553,0.88,-0.175,123.3
