intercept,intercept_sigma,dom_eff,dom_eff_sigma,hole_ice_p0,hole_ice_p0_sigma,hole_ice_p1,hole_ice_p1_sigma,bulk_ice_abs,bulk_ice_abs_sigma,bulk_ice_scatter,bulk_ice_scatter_sigma,deltam31,pid,reco_coszen,reco_energy
0.921952,0.021641,1.250313,0.342897,-0.051355,0.105582,1.923397,0.668858,-1.143360,0.923936,0.480009,0.920925,0.002342,0.65,-0.395,77.0
1.192799,0.051160,2.634802,0.834772,0.173691,0.241266,2.023382,1.422597,-2.653655,1.896545,-4.153238,1.917402,0.002342,0.88,-0.395,77.0
1.076086,0.024242,1.749677,0.389624,-0.024980,0.120290,0.421960,0.727807,-1.093894,1.026579,0.737333,1.022060,0.002342,0.65,-0.285,77.0
1.219451,0.051175,1.625352,0.881644,-0.317056,0.268421,-3.181076,1.488769,-0.865793,1.996631,-0.222931,1.998855,0.002342,0.88,-0.285,77.0
0.917334,0.020374,1.357715,0.315966,0.035630,0.096353,0.413881,0.630658,-1.037534,0.845314,-0.079510,0.844442,0.002342,0.65,-0.175,77.0
0.971518,0.039380,1.782983,0.601847,0.234305,0.182902,-0.309362,1.133769,-3.112822,1.519735,0.521627,1.503600,0.002342,0.88,-0.175,77.0
0.843539,0.019820,1.414864,0.324801,-0.132368,0.096024,-0.729306,0.596745,-0.135248,0.829312,0.890844,0.827189,0.002342,0.65,-0.065,77.0
1.062425,0.043832,0.669221,0.736153,-0.241710,0.218746,0.165888,1.342666,0.454443,1.886865,1.875563,1.883142,0.002342,0.88,-0.065,77.0
1.022086,0.025643,1.457911,0.419885,-0.123267,0.131661,-0.736322,0.790077,-0.426196,1.056589,0.323966,1.055878,0.002342,0.65,0.045,77.0
1.045096,0.045188,0.444506,0.736899,-0.267687,0.226177,-0.716509,1.377262,0.257633,1.816856,2.271265,1.810091,0.002342,0.88,0.045,77.0
0.627283,0.035838,1.270292,0.551469,0.191138,0.179084,1.853316,1.046401,2.572430,1.246828,0.206588,1.235526,0.002342,0.65,-0.945,123.3
0.706219,0.064980,-2.045998,1.022250,-0.235987,0.325689,-1.781483,2.182990,2.456414,2.897503,-1.118704,2.900912,0.002342,0.88,-0.945,123.3
0.791291,0.033761,1.335156,0.533883,0.224629,0.150311,0.583209,1.030896,0.265918,1.292599,0.109759,1.292194,0.002342,0.65,-0.835,123.3
1.205615,0.079225,1.353805,1.160202,0.067417,0.383640,1.892312,2.351835,-3.814009,2.871411,-1.100331,2.859823,0.002342,0.88,-0.835,123.3
1.089621,0.039183,2.215798,0.603989,0.156151,0.187524,2.133654,1.137152,-3.072933,1.550364,-1.045944,1.552572,0.002342,0.65,-0.725,123.3
0.977719,0.056187,2.494334,0.875470,0.178124,0.284562,4.407880,1.428268,-0.008725,2.180265,1.727236,2.178035,0.002342,0.88,-0.725,123.3
1.194026,0.035873,1.686447,0.560415,0.391406,0.165049,2.756953,1.054143,-0.459045,1.448573,-2.508990,1.451638,0.002342,0.65,-0.615,123.3
0.905644,0.046098,0.843623,0.747445,0.259821,0.203299,1.189774,1.247354,-2.062858,1.913018,-2.170862,1.915702,0.002342,0.88,-0.615,123.3
0.870914,0.022951,0.081693,0.389781,-0.068624,0.112576,0.064808,0.677552,1.128560,0.971505,1.243784,0.971701,0.002342,0.65,-0.505,123.3
0.954437,0.046305,0.510074,0.663538,0.243205,0.208780,2.477699,1.312808,-2.019890,2.019068,-1.819747,2.015989,0.002342,0.88,-0.505,123.3
0.954120,0.023622,1.045077,0.383875,0.013582,0.116529,1.192210,0.696161,-1.281748,0.942171,-1.095558,0.942757,0.002342,0.65,-0.395,123.3
0.985821,0.045410,1.845198,0.728439,-0.159453,0.230902,2.774352,1.386249,0.283974,1.803845,-0.965367,1.812502,0.002342,0.88,-0.395,123.3
0.973710,0.022857,1.580558,0.371170,-0.028101,0.110644,0.931727,0.703351,-0.977616,0.936174,-0.135467,0.935273,0.002342,0.65,-0.285,123.3
0.744868,0.033803,0.811135,0.565716,-0.185851,0.162896,-1.493596,1.049777,-1.684460,1.453461,0.398148,1.442945,0.002342,0.88,-0.285,123.3
1.056072,0.024538,1.823255,0.395089,-0.197896,0.125070,0.942955,0.744925,-0.779119,1.075668,1.497750,1.071535,0.002342,0.65,-0.175,123.3
0.991674,0.044528,0.694143,0.798418,-0.487234,0.219851,-2.582644,1.525938,-1.546591,1.666281,-0.929293,1.659815,0.002342,0.88,-0.175,123.3
0.991373,0.023816,1.087927,0.391825,-0.270794,0.120083,0.133062,0.761962,-0.336837,0.984980,0.687967,0.983579,0.002342,0.65,-0.065,123.3
1.095772,0.046712,1.305453,0.759575,-0.446353,0.243306,-0.514514,1.463741,-1.934820,1.876560,-0.201132,1.871633,0.002342,0.88,-0.065,123.3
1.109800,0.028974,1.017953,0.473468,-0.111951,0.143471,-0.101309,0.894210,-0.504967,1.248252,0.805331,1.247364,0.002342,0.65,0.045,123.3
0.975967,0.043805,0.869204,0.806158,-0.209758,0.202741,-1.912573,1.394503,-0.603146,1.740485,1.481450,1.732742,0.002342,0.88,0.045,123.3
0.911051,0.009980,0.996091,0.148406,0.463764,0.043921,1.989250,0.289215,-0.126273,0.422585,-0.740126,0.423092,0.002447,0.65,-0.945,7.4
1.024201,0.023683,1.009808,0.338527,0.733290,0.099554,2.655471,0.677579,0.153159,1.034408,-1.411614,1.036669,0.002447,0.88,-0.945,7.4
0.987964,0.010272,0.970945,0.157308,0.444599,0.046175,2.015022,0.300344,0.379319,0.435098,-1.091901,0.437242,0.002447,0.65,-0.835,7.4
0.937993,0.029498,1.029797,0.403085,0.628939,0.129043,3.043414,0.849221,-0.834677,1.176645,-0.714225,1.175047,0.002447,0.88,-0.835,7.4
1.010880,0.013096,0.890322,0.206641,0.201090,0.061128,1.039720,0.389588,1.302232,0.545663,-1.502521,0.549257,0.002447,0.65,-0.725,7.4
1.058714,0.047179,0.734245,0.792660,-0.116302,0.218402,0.052230,1.486454,-1.675623,1.915334,0.842917,1.913435,0.002447,0.88,-0.725,7.4
1.019083,0.017293,0.944204,0.272106,0.035291,0.081623,0.427346,0.517874,1.479827,0.730895,-1.164768,0.735054,0.002447,0.65,-0.615,7.4
0.841798,0.046720,0.685377,0.688103,0.107533,0.224265,3.991007,1.208561,-1.288130,1.976645,2.960559,1.961409,0.002447,0.88,-0.615,7.4
1.068617,0.021409,0.892889,0.348094,-0.012442,0.101335,-0.191593,0.649058,0.635044,0.884053,-0.358484,0.885469,0.002447,0.65,-0.505,7.4
1.223092,0.075484,2.755721,1.078417,0.583520,0.325568,2.959630,1.964798,-0.176828,2.633070,0.164144,2.621186,0.002447,0.88,-0.505,7.4
1.028647,0.022724,1.447332,0.345733,-0.046085,0.109157,1.056765,0.667598,0.965894,0.972988,-1.400445,0.978461,0.002447,0.65,-0.395,7.4
1.072988,0.066797,0.216219,1.001511,0.016871,0.322601,2.563244,1.930156,-2.696224,2.357930,0.824668,2.352348,0.002447,0.88,-0.395,7.4
1.151902,0.027264,1.318707,0.430076,-0.178028,0.132707,0.386953,0.822411,-0.811610,1.129433,-1.550967,1.132174,0.002447,0.65,-0.285,7.4
0.713113,0.050027,0.851201,0.918712,-0.209415,0.251869,1.075640,1.618860,1.412088,1.696061,-2.252168,1.704710,0.002447,0.88,-0.285,7.4
0.974012,0.025075,0.915474,0.387195,0.019898,0.120110,-0.662680,0.765793,2.227330,1.024714,-1.829327,1.034730,0.002447,0.65,-0.175,7.4
1.091113,0.081462,3.211447,1.155799,-0.620063,0.409986,-4.255174,2.016763,0.147502,3.104889,0.600317,3.114593,0.002447,0.88,-0.175,7.4
1.054878,0.028222,1.739019,0.452146,-0.011098,0.133436,-0.553975,0.869184,1.671627,1.150090,-2.140505,1.162291,0.002447,0.65,-0.065,7.4
0.554496,0.044685,0.441558,0.705381,-0.076013,0.199825,-1.308528,1.309101,0.632914,2.001101,-0.321751,2.006407,0.002447,0.88,-0.065,7.4
1.069943,0.031114,1.434422,0.478564,0.385890,0.134690,-0.341055,0.879578,-0.584427,1.396869,0.354828,1.394681,0.002447,0.65,0.045,7.4
0.992918,0.087091,0.572421,1.557353,-0.404124,0.435342,-2.263088,2.447652,1.794492,2.923714,3.041129,2.929852,0.002447,0.88,0.045,7.4
1.056315,0.011087,1.107873,0.168404,0.458773,0.050214,2.006004,0.326222,-0.403945,0.471303,-1.507170,0.472659,0.002447,0.65,-0.945,9.9
1.033106,0.024378,1.313364,0.376281,0.519515,0.112708,2.622060,0.707015,-0.858079,0.948743,-2.155768,0.949594,0.002447,0.88,-0.945,9.9
0.897300,0.009197,0.860860,0.141239,0.388872,0.040652,1.728433,0.270073,0.443886,0.392782,-0.332507,0.393652,0.002447,0.65,-0.835,9.9
1.095295,0.030050,0.863447,0.482167,0.294924,0.140662,2.465116,0.861477,0.810813,1.185762,-2.858673,1.196330,0.002447,0.88,-0.835,9.9
1.014979,0.011668,1.192202,0.178095,0.265443,0.054247,1.669602,0.347387,1.038122,0.498727,-0.905172,0.501427,0.002447,0.65,-0.725,9.9
0.928023,0.032702,1.353280,0.478532,0.029395,0.153454,0.800986,0.960166,0.434937,1.417212,0.013467,1.418529,0.002447,0.88,-0.725,9.9
0.921388,0.012774,0.797912,0.202366,0.005520,0.061265,0.935303,0.382080,0.220160,0.550061,-1.454013,0.554115,0.002447,0.65,-0.615,9.9
1.205985,0.051012,2.290315,0.777967,0.031229,0.250023,0.140620,1.470524,0.325280,2.033915,0.927663,2.037031,0.002447,0.88,-0.615,9.9
0.985934,0.015285,0.952863,0.239367,0.110169,0.071000,0.504951,0.462455,0.088967,0.647355,-0.615945,0.649293,0.002447,0.65,-0.505,9.9
0.945822,0.042398,1.024164,0.660259,0.088451,0.198058,0.817731,1.282548,0.260443,1.623642,-1.406443,1.634707,0.002447,0.88,-0.505,9.9
0.899793,0.014660,1.408234,0.232950,-0.117190,0.071138,0.374224,0.448434,0.085438,0.628586,-0.180341,0.628686,0.002447,0.65,-0.395,9.9
1.096492,0.049864,1.659565,0.814997,-0.033253,0.230513,-1.482690,1.436556,-1.975565,1.935895,-2.555861,1.948895,0.002447,0.88,-0.395,9.9
0.971145,0.016682,1.465094,0.265030,-0.141079,0.080313,0.301098,0.521370,1.092114,0.740155,0.125768,0.742718,0.002447,0.65,-0.285,9.9
1.159770,0.054345,1.138580,0.924338,-0.761830,0.288025,-0.430461,1.592206,-2.182211,2.133113,0.233434,2.118272,0.002447,0.88,-0.285,9.9
1.018351,0.018490,1.498346,0.305364,-0.200257,0.091394,0.849198,0.568524,0.483692,0.785094,-0.127223,0.785663,0.002447,0.65,-0.175,9.9
0.948362,0.046322,1.363808,0.753444,-0.103189,0.221811,0.230238,1.334864,0.234307,1.950836,-0.406477,1.957591,0.002447,0.88,-0.175,9.9
0.964450,0.018729,0.918639,0.301681,-0.236839,0.090254,-0.473843,0.590485,-0.580177,0.823206,0.097086,0.822545,0.002447,0.65,-0.065,9.9
1.093313,0.057998,2.452449,0.939873,-0.228741,0.287910,-1.558971,1.769153,1.233906,2.517102,0.103853,2.523354,0.002447,0.88,-0.065,9.9
1.083139,0.022196,0.870792,0.353496,-0.156834,0.106661,-1.872983,0.675626,0.759750,0.979340,0.133676,0.980931,0.002447,0.65,0.045,9.9
0.632835,0.038100,0.413156,0.667119,-0.492448,0.216863,0.317757,1.131221,1.308265,1.743200,0.451343,1.747104,0.002447,0.88,0.045,9.9
0.973587,0.010342,0.987209,0.155013,0.458175,0.045907,2.095073,0.298933,-0.472476,0.433930,-0.540316,0.433374,0.002447,0.65,-0.945,13.3
0.983437,0.024646,1.747733,0.374150,0.505991,0.112069,1.879710,0.721071,0.349677,1.018925,-1.109851,1.017765,0.002447,0.88,-0.945,13.3
0.940894,0.009867,1.032077,0.150187,0.340618,0.044794,1.615114,0.287950,-1.062889,0.415927,-0.760751,0.415817,0.002447,0.65,-0.835,13.3
1.047235,0.030387,1.063405,0.465496,0.218809,0.142601,3.142552,0.919801,-2.051610,1.227336,1.874795,1.217210,0.002447,0.88,-0.835,13.3
0.972042,0.010984,1.238819,0.171407,0.173565,0.050957,1.261782,0.328804,-0.093398,0.466171,-1.156372,0.468168,0.002447,0.65,-0.725,13.3
1.206335,0.041628,1.980889,0.630740,0.021890,0.199144,2.502015,1.299024,-2.242728,1.594130,-0.434707,1.586082,0.002447,0.88,-0.725,13.3
0.934380,0.011956,0.783779,0.191930,-0.008355,0.057191,1.303072,0.354825,-0.011109,0.512155,-1.128709,0.514803,0.002447,0.65,-0.615,13.3
1.091579,0.041651,1.167833,0.653031,-0.027772,0.200048,1.654346,1.306352,0.626494,1.678348,-1.836179,1.689422,0.002447,0.88,-0.615,13.3
0.998969,0.013684,1.469337,0.220672,-0.156613,0.067350,0.260084,0.419106,0.636693,0.587468,-0.427115,0.588853,0.002447,0.65,-0.505,13.3
0.997019,0.038225,0.791344,0.626747,0.122629,0.178426,0.778432,1.121391,-0.589199,1.428178,-1.993302,1.437635,0.002447,0.88,-0.505,13.3
0.995894,0.013635,1.198502,0.217555,-0.064562,0.065872,0.672372,0.414482,0.059449,0.584766,-1.022390,0.586940,0.002447,0.65,-0.395,13.3
0.920576,0.035075,1.569788,0.588078,-0.248971,0.170962,1.159077,1.061406,0.252249,1.394122,-3.181330,1.415555,0.002447,0.88,-0.395,13.3
0.913018,0.012796,1.385037,0.207134,-0.106744,0.062682,0.024886,0.393594,0.270642,0.537411,-0.973544,0.539531,0.002447,0.65,-0.285,13.3
1.190356,0.046579,0.649831,0.743662,-0.313142,0.231421,0.112522,1.445928,-3.358080,1.870797,2.263874,1.852331,0.002447,0.88,-0.285,13.3
1.048922,0.015553,1.254147,0.243194,-0.091667,0.076333,0.040891,0.484136,0.082221,0.642363,-1.796388,0.647245,0.002447,0.65,-0.175,13.3
1.045610,0.040513,0.907464,0.713494,-0.569305,0.207577,-0.012166,1.230563,-0.170567,1.691744,0.432345,1.697709,0.002447,0.88,-0.175,13.3
0.961985,0.015031,0.980670,0.241103,-0.074038,0.070318,-0.652942,0.471600,1.111125,0.650885,1.076899,0.651573,0.002447,0.65,-0.065,13.3
1.081305,0.045198,1.036526,0.710353,0.109648,0.215128,1.162335,1.331713,2.024527,1.825314,1.523701,1.826797,0.002447,0.88,-0.065,13.3
0.934631,0.015627,0.953833,0.247794,-0.039686,0.074791,0.300231,0.475879,0.613378,0.664314,-1.115703,0.667839,0.002447,0.65,0.045,13.3
1.087672,0.049798,1.073362,0.795681,-0.364774,0.245559,-1.412311,1.522809,0.323236,2.090198,-0.515634,2.089927,0.002447,0.88,0.045,13.3
1.030356,0.012358,1.049982,0.185250,0.488386,0.054541,2.059205,0.358237,-0.601815,0.524067,-0.704862,0.523689,0.002447,0.65,-0.945,17.8
1.010843,0.028772,1.410930,0.453077,0.502141,0.128865,3.140170,0.844183,-0.137097,1.221131,0.077194,1.223019,0.002447,0.88,-0.945,17.8
0.974382,0.010952,0.823808,0.171370,0.288521,0.050440,1.755158,0.325855,0.206006,0.473843,-0.624042,0.474448,0.002447,0.65,-0.835,17.8
0.864920,0.024700,0.497218,0.383295,0.219355,0.117847,0.787286,0.779090,-0.730093,0.984816,-2.012826,0.990577,0.002447,0.88,-0.835,17.8
0.949602,0.011108,1.060651,0.178551,0.156387,0.051595,0.977743,0.331807,0.777979,0.479039,-1.077908,0.481764,0.002447,0.65,-0.725,17.8
0.931225,0.028493,0.569429,0.467776,0.209203,0.131586,1.787818,0.826176,1.145312,1.174070,-1.622958,1.183822,0.002447,0.88,-0.725,17.8
1.016269,0.012574,1.139950,0.197301,0.099434,0.059868,1.559723,0.374313,0.058947,0.532411,-0.926176,0.534093,0.002447,0.65,-0.615,17.8
0.956135,0.031306,0.008252,0.504716,-0.148180,0.154214,0.711735,0.893248,0.310134,1.391408,-0.388711,1.394207,0.002447,0.88,-0.615,17.8
0.958537,0.011924,0.714637,0.188771,-0.024043,0.057677,1.064572,0.362186,0.182076,0.544961,0.202570,0.545183,0.002447,0.65,-0.505,17.8
1.078449,0.034196,2.130087,0.534050,-0.222937,0.171839,-0.237200,1.014280,-0.824737,1.393526,-1.969163,1.397765,0.002447,0.88,-0.505,17.8
0.945371,0.011684,1.424123,0.189886,-0.152300,0.056929,0.810288,0.355887,-0.009360,0.492617,-0.254295,0.493575,0.002447,0.65,-0.395,17.8
0.892050,0.028401,0.857903,0.468855,-0.073165,0.139561,2.258569,0.862804,-0.526176,1.104755,-1.098406,1.105535,0.002447,0.88,-0.395,17.8
0.951804,0.011860,1.136369,0.188972,-0.081690,0.057481,0.774434,0.359957,0.669129,0.515397,-0.374248,0.517101,0.002447,0.65,-0.285,17.8
1.057371,0.033323,1.411866,0.538053,-0.345608,0.169548,1.866723,1.060492,1.515146,1.371324,-0.229175,1.380406,0.002447,0.88,-0.285,17.8
0.915843,0.011869,1.283801,0.190076,-0.095849,0.056950,0.207260,0.361622,0.231128,0.514810,-0.264061,0.515693,0.002447,0.65,-0.175,17.8
0.890738,0.027497,1.135480,0.432550,-0.200941,0.136068,0.029849,0.880795,-1.027108,1.167938,-0.533826,1.169404,0.002447,0.88,-0.175,17.8
1.032410,0.014127,1.497474,0.228276,-0.121107,0.067776,-0.409476,0.434627,-0.059808,0.601695,0.067895,0.602864,0.002447,0.65,-0.065,17.8
1.020722,0.033396,0.769557,0.544590,-0.164223,0.164216,-0.857196,1.032863,2.453447,1.255142,-1.741075,1.264205,0.002447,0.88,-0.065,17.8
1.004950,0.014231,1.529842,0.230283,-0.115531,0.068810,-0.845680,0.440307,0.819082,0.632913,0.621784,0.633716,0.002447,0.65,0.045,17.8
0.927781,0.032751,0.624918,0.536264,-0.454486,0.167158,-3.214838,1.039801,0.958808,1.413036,1.948683,1.411077,0.002447,0.88,0.045,17.8
1.082211,0.015913,1.352214,0.250960,0.491808,0.069604,1.550433,0.464788,0.214056,0.687758,-0.342436,0.690781,0.002447,0.65,-0.945,23.8
0.940154,0.030257,1.430262,0.454058,0.572864,0.134040,2.219155,0.811867,0.649089,1.231379,-0.210412,1.233648,0.002447,0.88,-0.945,23.8
0.941130,0.012206,1.016419,0.188752,0.310547,0.056116,1.561189,0.359305,-0.871978,0.529468,-0.701088,0.530353,0.002447,0.65,-0.835,23.8
1.029740,0.030871,1.208388,0.457250,0.450831,0.140782,1.708994,0.888522,-0.495638,1.271675,1.213374,1.266044,0.002447,0.88,-0.835,23.8
1.006064,0.012758,1.359674,0.198878,0.084880,0.061635,1.752194,0.384168,-0.020241,0.547295,-0.779734,0.549067,0.002447,0.65,-0.725,23.8
1.142926,0.034029,1.721277,0.567517,0.333950,0.154244,1.315319,0.983883,-0.004049,1.483120,0.533966,1.480111,0.002447,0.88,-0.725,23.8
0.964591,0.012225,1.367583,0.194423,0.006177,0.058968,1.622851,0.368763,-0.418562,0.529677,-0.222196,0.529966,0.002447,0.65,-0.615,23.8
0.923769,0.027792,0.731675,0.442878,0.061968,0.133157,1.753981,0.837954,-0.592185,1.177283,0.144297,1.175788,0.002447,0.88,-0.615,23.8
0.993605,0.012535,0.584579,0.202423,-0.109991,0.061414,-0.204382,0.391476,-0.221364,0.542861,-0.442487,0.543805,0.002447,0.65,-0.505,23.8
1.108834,0.033130,2.070879,0.506975,-0.024088,0.163602,1.063883,1.028067,-0.024335,1.258845,-2.637237,1.272908,0.002447,0.88,-0.505,23.8
0.908245,0.011092,0.845984,0.178477,-0.063971,0.052772,0.597843,0.339681,-0.159289,0.473541,-0.631741,0.474704,0.002447,0.65,-0.395,23.8
1.104563,0.032151,2.051193,0.529067,0.150726,0.146063,1.971226,0.928485,1.260208,1.280551,-0.657140,1.282374,0.002447,0.88,-0.395,23.8
0.956619,0.011798,1.054857,0.194307,-0.259599,0.059410,0.275005,0.360228,-0.521017,0.497694,-0.078447,0.496215,0.002447,0.65,-0.285,23.8
0.921247,0.025863,1.218642,0.414755,-0.179452,0.124153,-0.154097,0.816822,1.015426,1.117553,1.024197,1.117510,0.002447,0.88,-0.285,23.8
1.049037,0.013332,1.240873,0.212049,-0.109045,0.065100,0.178760,0.412479,-0.348466,0.573423,-0.765644,0.575403,0.002447,0.65,-0.175,23.8
0.970497,0.028434,1.481032,0.444296,-0.174830,0.139796,1.455608,0.856560,0.100695,1.210595,-0.109439,1.212042,0.002447,0.88,-0.175,23.8
1.018179,0.013480,1.016211,0.217312,-0.164438,0.066995,-0.148985,0.433483,-0.243374,0.562639,0.255590,0.562533,0.002447,0.65,-0.065,23.8
0.955906,0.027678,1.728863,0.457584,-0.193165,0.136826,-0.875816,0.828203,-0.137791,1.166832,-0.490446,1.169810,0.002447,0.88,-0.065,23.8
1.063909,0.014999,1.050831,0.246763,-0.254999,0.073962,-1.033567,0.476093,0.642763,0.639731,0.263498,0.641518,0.002447,0.65,0.045,23.8
0.983983,0.031380,1.329810,0.482936,-0.012304,0.151592,1.691769,0.968826,1.008676,1.288156,-0.958202,1.296877,0.002447,0.88,0.045,23.8
1.016877,0.019399,1.319831,0.292066,0.354618,0.090962,1.945086,0.575313,-1.267435,0.836969,0.177964,0.834426,0.002447,0.65,-0.945,32.0
0.993309,0.042409,0.549496,0.645160,0.257178,0.204725,2.173694,1.204929,0.319399,1.817287,0.019237,1.818889,0.002447,0.88,-0.945,32.0
1.044209,0.016415,1.276853,0.255832,0.344451,0.076349,2.085441,0.489700,-0.630127,0.685097,-0.657591,0.684923,0.002447,0.65,-0.835,32.0
1.215251,0.041228,1.517457,0.582443,0.586642,0.192720,2.233017,1.170840,-1.025500,1.822342,-0.140369,1.820522,0.002447,0.88,-0.835,32.0
1.096366,0.016318,1.244366,0.256457,0.185867,0.078031,2.244888,0.491349,-0.222719,0.689977,-0.259429,0.690871,0.002447,0.65,-0.725,32.0
0.920078,0.029028,1.296063,0.442748,0.191901,0.131438,1.845880,0.822624,0.315385,1.262002,0.405795,1.261749,0.002447,0.88,-0.725,32.0
1.048130,0.014819,1.519308,0.235291,0.024058,0.071013,1.166549,0.450582,0.576643,0.644725,0.064191,0.646465,0.002447,0.65,-0.615,32.0
1.084321,0.032948,0.208908,0.525346,-0.095711,0.165658,1.585995,1.054670,-2.723414,1.240421,-0.100251,1.230792,0.002447,0.88,-0.615,32.0
1.071006,0.014266,0.895578,0.228501,0.005466,0.068667,1.529378,0.434534,-0.457696,0.610848,-1.124693,0.613018,0.002447,0.65,-0.505,32.0
1.068630,0.032262,1.401460,0.495503,0.085972,0.151808,1.834327,0.929717,-1.014258,1.429868,1.014418,1.424612,0.002447,0.88,-0.505,32.0
1.075243,0.013829,1.463217,0.222073,-0.038305,0.067902,1.009392,0.410956,0.654101,0.602104,-0.454499,0.603835,0.002447,0.65,-0.395,32.0
1.040638,0.029584,1.541453,0.479181,-0.267340,0.149988,0.961291,0.908568,1.698560,1.160974,-0.187408,1.162420,0.002447,0.88,-0.395,32.0
1.026069,0.013369,1.577447,0.218952,-0.189940,0.066057,0.727111,0.407388,1.070970,0.585240,-0.123890,0.587990,0.002447,0.65,-0.285,32.0
0.959261,0.027084,0.822837,0.423624,-0.062713,0.135442,0.151274,0.842870,0.826687,1.101874,1.865910,1.101874,0.002447,0.88,-0.285,32.0
0.943019,0.012388,1.259046,0.203076,-0.148470,0.060918,0.419477,0.382405,-0.382102,0.533591,0.151091,0.533627,0.002447,0.65,-0.175,32.0
0.960469,0.027322,1.305813,0.422646,-0.083140,0.131726,-0.011620,0.825425,-0.576426,1.168071,-0.133049,1.165829,0.002447,0.88,-0.175,32.0
0.969423,0.013113,1.391943,0.219653,-0.186037,0.064388,-0.680516,0.412812,-0.397204,0.540528,-1.207192,0.542545,0.002447,0.65,-0.065,32.0
1.194423,0.034020,0.486579,0.554696,-0.449685,0.178713,0.124197,1.044073,-1.321913,1.427153,-0.111635,1.427136,0.002447,0.88,-0.065,32.0
1.001278,0.014787,0.783335,0.237907,-0.132326,0.073004,-0.709705,0.463291,0.990155,0.626422,-0.758078,0.629799,0.002447,0.65,0.045,32.0
1.023946,0.030596,1.704859,0.478994,-0.190490,0.151152,1.246362,0.933131,-0.506058,1.300046,1.023101,1.298696,0.002447,0.88,0.045,32.0
0.950811,0.024920,1.745901,0.382831,0.304335,0.114831,1.356288,0.706100,-2.716083,0.985413,-2.475791,0.987471,0.002447,0.65,-0.945,42.8
1.046964,0.057187,0.463740,0.974004,0.683085,0.226542,2.155046,1.426353,2.752234,2.034393,-2.871093,2.062212,0.002447,0.88,-0.945,42.8
0.988818,0.020202,1.000208,0.322428,0.255687,0.094883,1.712594,0.598966,-0.656982,0.873160,0.405154,0.871405,0.002447,0.65,-0.835,42.8
0.912877,0.036936,1.015734,0.602098,0.248377,0.169694,2.997461,1.034902,-0.052031,1.496469,0.857532,1.496349,0.002447,0.88,-0.835,42.8
0.923555,0.016744,1.572104,0.263932,0.143757,0.080849,1.562593,0.513361,-0.591079,0.667569,-0.051082,0.668022,0.002447,0.65,-0.725,42.8
0.955849,0.033034,-0.188165,0.542002,0.006453,0.156266,1.653048,1.014296,-2.793499,1.237491,-2.089283,1.236976,0.002447,0.88,-0.725,42.8
0.994154,0.016503,0.914392,0.264341,0.037719,0.079274,0.990417,0.501923,-0.051577,0.701501,0.116318,0.701555,0.002447,0.65,-0.615,42.8
1.039346,0.034251,1.809348,0.542620,0.012192,0.171061,2.387509,1.023016,-2.914367,1.262181,-0.831636,1.248819,0.002447,0.88,-0.615,42.8
1.005792,0.015460,1.138842,0.249067,-0.048765,0.075693,0.777547,0.484461,0.585332,0.643046,-0.139743,0.644679,0.002447,0.65,-0.505,42.8
1.097586,0.034602,0.723829,0.551346,-0.297374,0.180991,0.248015,1.089562,-0.676839,1.481579,0.118737,1.482433,0.002447,0.88,-0.505,42.8
0.955432,0.014195,1.121073,0.229933,-0.043108,0.069740,0.425897,0.430658,0.294149,0.594541,-0.119528,0.595815,0.002447,0.65,-0.395,42.8
0.949133,0.028534,0.507016,0.463881,-0.348862,0.143344,0.423579,0.939092,-0.180222,1.150434,-1.330359,1.160282,0.002447,0.88,-0.395,42.8
0.909206,0.013191,1.168893,0.210327,-0.043408,0.062645,0.047391,0.398253,-0.672262,0.555947,-1.336592,0.558026,0.002447,0.65,-0.285,42.8
1.107636,0.033335,1.494606,0.527586,-0.003708,0.160250,0.020931,1.014813,-2.556683,1.309031,-0.650407,1.301988,0.002447,0.88,-0.285,42.8
1.037605,0.015273,1.248786,0.248181,-0.153467,0.075293,0.450982,0.483242,0.015170,0.638114,-1.096233,0.641141,0.002447,0.65,-0.175,42.8
0.971712,0.028061,0.408595,0.472670,-0.270097,0.140659,-0.255815,0.878116,-1.152908,1.162659,-0.775321,1.159500,0.002447,0.88,-0.175,42.8
1.085974,0.016746,1.504320,0.263145,-0.062995,0.081927,0.389669,0.506214,-0.230576,0.710943,-0.848020,0.713909,0.002447,0.65,-0.065,42.8
1.143839,0.033068,1.737784,0.535102,0.119957,0.156470,-0.508102,0.995488,0.204332,1.286108,-0.125770,1.288408,0.002447,0.88,-0.065,42.8
0.999071,0.016543,0.881382,0.269639,-0.039751,0.080523,-0.044229,0.496810,0.535215,0.698363,-0.653805,0.701173,0.002447,0.65,0.045,42.8
0.910483,0.028241,1.109520,0.476056,-0.419791,0.142471,0.461823,0.889210,-1.767511,1.218340,1.526248,1.210257,0.002447,0.88,0.045,42.8
0.924740,0.036182,1.334019,0.538043,0.185416,0.163984,1.194227,1.086823,-0.683090,1.615884,-0.513841,1.621204,0.002447,0.65,-0.945,57.4
0.748099,0.050439,0.329325,0.752752,-0.003383,0.252190,1.106170,1.507785,-1.649033,1.934110,2.235802,1.904374,0.002447,0.88,-0.945,57.4
1.104929,0.030173,1.627801,0.486311,0.529867,0.131320,1.888141,0.865501,0.264538,1.272088,0.247495,1.274135,0.002447,0.65,-0.835,57.4
