Mon Apr  3 16:01:39 2023    output.dat

         348330 function calls (343552 primitive calls) in 3.735 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      140    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:947(__init__)
      140    0.001    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:1016(__init__)
      139    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3543(<genexpr>)
  138/135    0.003    0.000    0.006    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_internal.py:655(__dtype_from_pep3118)
      135    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:705(__eq__)
      135    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_internal.py:615(__init__)
      135    0.001    0.000    0.007    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_internal.py:650(_dtype_from_pep3118)
      135    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
      133    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3260(__init__)
      132    0.002    0.000    0.009    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:354(view)
      132    0.744    0.006    0.746    0.006 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:482(fill)
      132    0.001    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:800(reset)
      132    0.000    0.000    0.009    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/hist.py:1107(values)
      132    0.001    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/boost_histogram/_internal/view.py:279(_to_view)
      132    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_internal.py:842(_gcd)
      132    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/_internal.py:848(_lcm)
   131/65    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3365(<listcomp>)
   131/65    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3363(copy)
      130    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:147(<lambda>)
      130    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:145(classes)
      129    0.000    0.000    0.000    0.000 {built-in method fromkeys}
      127    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
      125    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:433(_uniq)
      124    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2608(_reload_version)
      123    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/dtypes/common.py:1240(is_float_dtype)
      122    0.000    0.000    0.085    0.001 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:45(GetFlux)
      120    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2368(__init__)
      117    0.000    0.000    0.020    0.000 <__array_function__ internals>:177(copyto)
      117    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:1071(copyto)
      116    0.000    0.000    0.000    0.000 {built-in method builtins.any}
      116    0.001    0.000    0.001    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      112    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:363(__new__)
  112/108    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:372(__init__)
    111/5    0.001    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3319(streamline)
      111    0.000    0.000    0.020    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/numeric.py:149(ones)
      108    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
      108    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1226(_find_parent_path_names)
      108    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1236(_get_parent_path)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1240(_recalculate)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1254(__iter__)
      105    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:356(_escape)
      104    0.000    0.000    0.000    0.000 {method 'find' of 'xml.etree.ElementTree.Element' objects}
      104    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2314(file_ns_handler)
      104    0.000    0.000    0.001    0.000 /usr/lib/python3.10/traceback.py:301(line)
      104    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:309(walk_stack)
      101    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:70(<dictcomp>)
      101    0.000    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:69(_wrapreduction)
       99    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2962(<genexpr>)
       98    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:296(_class_escape)
       97    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4781(<genexpr>)
       97    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:216(_lock_unlock_module)
     96/9    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
     96/9    0.000    0.000    0.000    0.000 /usr/lib/python3.10/abc.py:121(__subclasscheck__)
       95    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:203(<genexpr>)
       95    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:81(_combine_flags)
       94    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4890(<genexpr>)
       94    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2381(_is_unpacked_egg)
       93    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/h5py/_hl/base.py:305(id)
       91    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:219(<listcomp>)
       90    0.000    0.000    0.026    0.000 /usr/lib/python3.10/re.py:249(compile)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:477(_get_iscased)
       90    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:619(isstring)
       88    0.000    0.000    0.020    0.000 <__array_function__ internals>:177(concatenate)
       88    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/multiarray.py:148(concatenate)
    87/79    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3576(__str__)
    86/67    0.000    0.000    0.004    0.000 /usr/lib/python3.10/typing.py:401(__getitem__)
       86    0.000    0.000    0.000    0.000 /usr/lib/python3.10/codecs.py:331(getstate)
       85    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2630(__init__)
       84    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3390(__init__)
       84    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1143(<genexpr>)
       83    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1821(__add__)
       82    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3719(__init__)
       79    0.000    0.000    0.001    0.000 /usr/lib/python3.10/linecache.py:26(getline)
       79    0.000    0.000    0.001    0.000 /usr/lib/python3.10/linecache.py:36(getlines)
       78    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2052(leaveWhitespace)
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.10/traceback.py:259(__init__)
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.10/linecache.py:147(lazycache)
       78    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2688(annotation)
    77/56    0.000    0.000    0.080    0.001 {built-in method builtins.__import__}
    77/62    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3434(__str__)
       76    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1351(preParse)
       74    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
       72    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:1569(_parents)
       71    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
       71    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:85(opengroup)
       71    0.000    0.000    0.001    0.000 /usr/lib/python3.10/sre_parse.py:97(closegroup)
       70    0.000    0.000    0.000    0.000 {built-in method posix.lstat}
       69    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISLNK}
       69    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2412(__init__)
       69    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2157(_sum_dispatcher)
       69    0.000    0.000    0.001    0.000 /home/pablofer/.local/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2162(sum)
       69    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(sum)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.10/_collections_abc.py:409(__subclasshook__)
       67    0.003    0.000    0.003    0.000 {built-in method numpy.zeros}
       66    0.000    0.000    1.556    0.024 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/ICUp_Atm.py:113(BinMC)
       66    0.798    0.012    1.553    0.024 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:118(<listcomp>)
       66    0.001    0.000    1.556    0.024 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:110(BinIt_MC_2D)
       65    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1366(postParse)
       64    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2366(_is_egg_path)
       64    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:2373(_is_zip_egg)
       64    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:253(_deduplicate)
       64    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1147(copy_with)
       64    0.000    0.000    0.000    0.000 /usr/lib/python3.10/posixpath.py:100(split)
       63    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:267(_remove_dups_flatten)
       63    0.000    0.000    0.003    0.000 /usr/lib/python3.10/typing.py:483(Union)
       61    0.000    0.000    0.002    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3292(<listcomp>)
    61/11    0.000    0.000    0.003    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3288(leaveWhitespace)
       57    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       57    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:2999(parameters)
    56/42    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_compile.py:485(_get_literal_prefix)
    54/10    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3762(streamline)
       54    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1737(cast)
       52    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:2826(__str__)
       52    0.016    0.000    0.016    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Experiments/Experiment.py:155(UpdateNuisanceWeights)
       51    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       51    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/common.py:160(cast_scalar_indexer)
       51    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_float}
       49    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       48    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1948(__or__)
       48    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:3540(__init__)
       48    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Fitter/Distributions.py:11(logGaussianPrior)
       48    0.000    0.000    0.000    0.000 /home/pablofer/Pheno/Fitter/Pynu/PyNu/Fitter/Distributions.py:15(DifflogGaussianPrior)
       48    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:1234(<genexpr>)
       47    0.000    0.000    0.000    0.000 /usr/lib/python3.10/inspect.py:277(isfunction)
       45    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       45    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:1190(setName)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/__init__.py:1891(has_metadata)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/enum.py:986(__and__)
       45    0.000    0.000    0.001    0.000 /usr/lib/python3.10/sre_compile.py:560(_compile_info)
       45    0.000    0.000    0.008    0.000 /usr/lib/python3.10/sre_compile.py:622(_code)
       45    0.000    0.000    0.026    0.001 /usr/lib/python3.10/sre_compile.py:783(compile)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:76(__init__)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:225(__init__)
       45    0.000    0.000    0.000    0.000 /usr/lib/python3.10/sre_parse.py:928(fix_flags)
       45    0.000    0.000    0.018    0.000 /usr/lib/python3.10/sre_parse.py:944(parse)
       44    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       43    0.000    0.000    0.085    0.002 /home/pablofer/Pheno/Fitter/Pynu/PyNu/PhysicsTunes/PhysicsTunes.py:48(GetXSection)
       42    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       42    0.028    0.001    0.028    0.001 {built-in method numpy.array}
       42    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
       41    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:209(__init__)
       39    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.10/dataclasses.py:426(<genexpr>)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.10/typing.py:223(_check_generic)
       39    0.000    0.000    0.001    0.000 /usr/lib/python3.10/typing.py:1138(__getitem__)
       38    0.000    0.000    0.000    0.000 /usr/lib/python3/dist-packages/pkg_resources/_vendor/pyparsing.py:4230(__init__)
       38    0.000    0.000    0.000    0.000 /home/pablofer/.local/lib/python3.10/site-packages/pandas/core/generic.py:5577(__setattr__)
       38    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
       37    0.000    0.000    0.000    0.000 /usr/lib/python3.10/argparse.py:1375(register)
